warehouse_id,date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework
CFC,2023-12-21,79.72,64.31,1142,1235,703.48,3,1
CFC,2023-12-22,73.89,60.97,587,1178,692.31,3,1
CFC,2023-12-23,80.23,71.99,779,1087,530.13,6,3
CFC,2023-12-24,72.4,66.31,1344,1439,500.59,3,1
CFC,2023-12-25,64.52,70.52,1227,1023,732.25,2,1
CFC,2023-12-26,111.32,102.58,1204,1288,710.34,5,1
CFC,2023-12-27,81.46,90.19,873,1596,556.49,3,2
CFC,2023-12-28,89.4,78.26,1369,1329,504.08,1,0
CFC,2023-12-29,81.37,72.52,1375,1512,571.03,2,1
CFC,2023-12-30,85.09,70.08,1060,864,496.05,4,2
CFC,2023-12-31,59.19,57.78,770,1052,618.99,2,1
CFC,2024-01-01,65.98,54.14,857,1206,668.04,2,0
CFC,2024-01-02,102.46,87.03,555,870,488.47,3,1
CFC,2024-01-03,78.46,65.75,636,1054,491.95,1,0
CFC,2024-01-04,70.88,56.72,958,896,394.26,1,0
CFC,2024-01-05,56.31,61.6,711,572,434.11,4,1
CFC,2024-01-06,64.41,69.15,576,438,641.42,3,1
CFC,2024-01-07,107.93,113.25,357,799,555.95,5,2
CFC,2024-01-08,63.28,58.83,1011,696,462.42,2,0
CFC,2024-01-09,91.67,74.48,658,722,441.87,0,0
CFC,2024-01-10,96.03,104.65,576,1204,673.28,1,0
CFC,2024-01-11,87.61,88.7,613,1101,482.18,3,2
CFC,2024-01-12,73.88,82.62,729,738,602.5,1,0
CFC,2024-01-13,69.99,65.21,634,1125,544.53,4,3
CFC,2024-01-14,88.38,98.72,928,1421,333.39,0,0
CFC,2024-01-15,94.95,83.01,785,789,672.51,4,1
CFC,2024-01-16,84.27,96.29,1161,881,583.69,3,1
CFC,2024-01-17,98.58,96.78,908,940,546.11,1,0
CFC,2024-01-18,68.34,59.78,572,467,526.37,3,1
CFC,2024-01-19,87.95,92.97,884,1060,423.16,4,2
CFC,2024-01-20,67.4,69.34,565,745,328.12,1,0
CFC,2024-01-21,82.67,75.99,1105,956,679.75,3,2
CFC,2024-01-22,86.19,86.63,492,830,648.06,3,1
CFC,2024-01-23,58.57,62.46,896,1153,379.81,4,1
CFC,2024-01-24,71.69,75.72,543,1007,499.33,4,1
CFC,2024-01-25,86.14,96.47,685,1121,577.12,3,0
CFC,2024-01-26,74.77,80.38,783,791,382.6,6,4
CFC,2024-01-27,82.75,84.39,665,802,668.97,2,1
CFC,2024-01-28,75.41,83.65,556,755,410.5,1,0
CFC,2024-01-29,74.4,70.94,480,1174,366.73,5,2
CFC,2024-01-30,95.67,91.51,636,909,598.58,4,3
CFC,2024-01-31,94.37,88.88,900,425,480.67,4,2
CFC,2024-02-01,71.79,63.02,627,914,516.78,3,1
CFC,2024-02-02,56.66,64.23,771,791,478.92,5,1
CFC,2024-02-03,60.53,71.61,929,927,555.12,2,1
CFC,2024-02-04,70.39,64.78,844,1113,646.7,4,1
CFC,2024-02-05,125.29,107.97,866,524,666.48,2,0
CFC,2024-02-06,78.59,82.03,983,801,476.23,0,0
CFC,2024-02-07,75.9,67.36,549,680,586.09,5,2
CFC,2024-02-08,70.81,68.82,921,803,627.91,5,2
CFC,2024-02-09,62.36,56.03,717,955,396.22,6,3
CFC,2024-02-10,52.33,49.52,642,1034,682.54,3,1
CFC,2024-02-11,70.68,66.05,786,1198,525.01,2,0
CFC,2024-02-12,82.0,96.58,755,663,684.22,6,2
CFC,2024-02-13,74.25,63.07,496,970,507.7,6,4
CFC,2024-02-14,61.08,60.17,700,1001,374.8,5,3
CFC,2024-02-15,79.53,81.8,869,700,431.89,3,1
CFC,2024-02-16,80.76,91.64,415,712,502.99,4,1
CFC,2024-02-17,89.07,80.11,729,1185,666.88,4,1
CFC,2024-02-18,60.31,65.21,544,1064,541.52,3,2
CFC,2024-02-19,69.61,73.79,694,771,482.09,2,0
CFC,2024-02-20,92.61,90.13,348,608,516.67,1,0
CFC,2024-02-21,94.07,105.14,733,922,394.03,2,1
CFC,2024-02-22,86.87,91.97,709,941,556.14,3,2
CFC,2024-02-23,84.34,97.18,651,766,588.7,1,0
CFC,2024-02-24,80.36,93.41,964,765,461.94,2,1
CFC,2024-02-25,101.12,99.63,1018,939,532.21,8,5
CFC,2024-02-26,68.15,63.78,384,1526,612.18,4,1
CFC,2024-02-27,77.06,69.4,428,1437,602.28,1,0
CFC,2024-02-28,77.27,75.71,645,970,644.35,4,2
CFC,2024-02-29,51.74,54.36,776,953,361.11,2,1
CFC,2024-03-01,83.25,89.17,644,1247,594.78,3,1
CFC,2024-03-02,62.11,54.62,698,1157,561.91,4,1
CFC,2024-03-03,66.67,69.73,595,713,336.01,4,2
CFC,2024-03-04,51.61,48.9,639,901,399.8,5,2
CFC,2024-03-05,63.65,60.7,897,1162,641.28,2,0
CFC,2024-03-06,102.65,112.45,1081,762,549.91,3,1
CFC,2024-03-07,77.17,66.34,671,850,477.6,2,0
CFC,2024-03-08,59.37,51.21,759,749,520.5,6,2
CFC,2024-03-09,78.78,87.15,725,1018,487.13,3,2
CFC,2024-03-10,80.39,77.06,981,837,750.81,6,2
CFC,2024-03-11,81.91,90.36,581,681,508.89,2,1
CFC,2024-03-12,90.24,92.68,798,830,621.82,0,0
CFC,2024-03-13,99.41,100.89,784,1294,480.13,5,3
CFC,2024-03-14,118.78,118.57,906,1047,420.33,2,1
CFC,2024-03-15,67.5,68.08,857,1400,496.47,2,0
CFC,2024-03-16,76.88,74.56,857,927,435.12,3,1
CFC,2024-03-17,79.18,80.86,900,979,474.82,2,0
CFC,2024-03-18,80.2,78.18,679,1123,468.55,2,0
CFC,2024-03-19,57.78,69.27,570,892,549.88,2,1
CFC,2024-03-20,103.94,107.21,305,1225,795.59,0,0
CFC,2024-03-21,56.46,65.13,838,1515,565.4,2,1
CFC,2024-03-22,73.74,65.36,713,965,517.31,4,2
CFC,2024-03-23,79.02,89.57,747,980,546.66,3,2
CFC,2024-03-24,72.48,79.86,844,1069,354.84,0,0
CFC,2024-03-25,70.03,60.66,983,1004,365.87,3,1
CFC,2024-03-26,58.15,47.27,191,825,464.87,4,1
CFC,2024-03-27,70.06,64.98,853,993,646.19,4,2
CFC,2024-03-28,88.67,86.85,794,320,527.53,3,1
CFC,2024-03-29,78.11,80.87,753,878,580.9,2,1
CFC,2024-03-30,66.36,69.24,1116,746,668.08,3,2
CFC,2024-03-31,80.38,74.2,1029,885,524.06,7,4
CFC,2024-04-01,68.52,60.32,758,689,636.32,0,0
CFC,2024-04-02,87.24,99.27,506,587,433.45,3,1
CFC,2024-04-03,52.27,51.89,584,641,501.28,6,2
CFC,2024-04-04,75.89,70.63,474,1203,516.21,5,1
CFC,2024-04-05,59.69,59.2,676,1092,613.55,3,1
CFC,2024-04-06,69.52,81.15,734,950,577.68,3,1
CFC,2024-04-07,93.51,75.38,719,908,559.43,4,1
CFC,2024-04-08,91.26,82.13,939,660,566.45,5,3
CFC,2024-04-09,71.09,79.28,789,746,643.68,5,2
CFC,2024-04-10,80.05,73.13,616,1051,490.41,1,0
CFC,2024-04-11,77.84,77.08,644,981,638.01,1,0
CFC,2024-04-12,124.05,135.21,545,566,609.61,3,2
CFC,2024-04-13,89.07,91.83,1088,870,548.34,3,1
CFC,2024-04-14,75.25,74.31,774,917,495.07,3,1
CFC,2024-04-15,107.11,116.82,1062,682,393.38,3,2
CFC,2024-04-16,111.54,117.45,766,763,564.9,1,0
CFC,2024-04-17,87.21,93.87,919,981,658.5,4,2
CFC,2024-04-18,106.84,87.67,584,736,575.32,2,1
CFC,2024-04-19,91.06,93.88,1040,1119,471.02,4,1
CFC,2024-04-20,96.0,110.28,965,616,526.04,1,0
CFC,2024-04-21,96.55,92.27,924,1043,568.56,5,3
CFC,2024-04-22,116.79,135.56,460,602,329.99,4,1
CFC,2024-04-23,77.46,84.41,902,1310,555.43,4,2
CFC,2024-04-24,106.07,124.63,664,1182,507.32,2,1
CFC,2024-04-25,79.39,78.52,451,927,336.89,2,1
CFC,2024-04-26,78.08,91.33,716,340,503.93,2,1
CFC,2024-04-27,77.95,73.72,924,467,527.6,4,1
CFC,2024-04-28,85.01,88.42,828,1178,640.1,3,1
CFC,2024-04-29,91.56,81.92,957,1111,476.47,5,1
CFC,2024-04-30,74.75,82.76,936,1327,375.92,3,2
CFC,2024-05-01,71.73,58.27,948,835,493.99,4,2
CFC,2024-05-02,96.27,111.92,776,466,505.17,0,0
CFC,2024-05-03,81.47,73.98,712,680,418.58,2,0
CFC,2024-05-04,69.48,67.51,832,972,553.88,3,1
CFC,2024-05-05,80.51,66.5,953,846,489.15,3,2
CFC,2024-05-06,102.87,94.03,696,734,709.33,2,1
CFC,2024-05-07,88.22,96.86,672,916,344.44,6,4
CFC,2024-05-08,90.71,84.81,784,1105,345.88,4,2
CFC,2024-05-09,62.99,59.75,851,894,465.38,3,1
CFC,2024-05-10,51.0,58.11,671,882,439.46,5,3
CFC,2024-05-11,92.07,100.73,796,693,716.09,1,0
CFC,2024-05-12,85.2,79.58,884,538,483.01,3,1
CFC,2024-05-13,91.27,79.68,903,747,647.89,1,0
CFC,2024-05-14,89.19,89.08,773,789,468.21,3,1
CFC,2024-05-15,70.3,81.95,937,1030,615.48,3,1
CFC,2024-05-16,91.77,104.19,971,883,600.22,0,0
CFC,2024-05-17,117.11,119.27,359,934,400.13,4,3
CFC,2024-05-18,81.91,89.89,778,718,509.66,2,1
CFC,2024-05-19,95.3,85.11,1039,931,318.68,2,1
CFC,2024-05-20,92.31,109.69,589,856,677.12,2,0
CFC,2024-05-21,94.18,89.92,837,841,492.45,4,2
CFC,2024-05-22,90.84,84.01,809,977,434.42,1,0
CFC,2024-05-23,61.12,66.68,718,525,607.27,0,0
CFC,2024-05-24,83.84,86.2,400,838,617.12,3,0
CFC,2024-05-25,90.5,105.34,934,957,326.21,2,0
CFC,2024-05-26,49.65,52.9,728,941,586.67,2,1
CFC,2024-05-27,82.7,71.76,440,1190,403.34,2,1
CFC,2024-05-28,92.63,87.54,771,830,547.39,5,3
CFC,2024-05-29,81.68,97.23,463,951,554.26,3,1
CFC,2024-05-30,78.05,64.37,920,754,496.6,2,1
CFC,2024-05-31,89.21,79.46,649,746,489.08,4,1
CFC,2024-06-01,61.26,54.1,915,1139,699.26,3,2
CFC,2024-06-02,105.48,126.14,909,865,802.52,2,1
CFC,2024-06-03,66.01,72.46,1019,1104,638.7,1,0
CFC,2024-06-04,78.95,81.08,1080,1134,331.89,1,0
CFC,2024-06-05,83.61,78.64,749,1237,584.21,2,1
CFC,2024-06-06,79.58,72.46,1308,1093,454.63,2,0
CFC,2024-06-07,86.13,98.37,889,813,482.0,5,3
CFC,2024-06-08,110.04,96.01,544,1180,491.58,7,2
CFC,2024-06-09,103.34,117.31,774,1011,655.03,1,0
CFC,2024-06-10,47.24,44.15,813,668,665.11,8,5
CFC,2024-06-11,106.86,87.53,540,1159,549.19,3,1
CFC,2024-06-12,115.88,133.82,895,840,365.52,2,1
CFC,2024-06-13,76.52,77.66,894,729,592.47,5,3
CFC,2024-06-14,70.77,62.98,1307,1565,652.7,4,2
CFC,2024-06-15,49.94,53.71,1020,955,769.25,1,0
CFC,2024-06-16,88.97,99.79,1037,1178,391.63,9,7
CFC,2024-06-17,80.07,64.32,715,1534,807.3,2,1
CFC,2024-06-18,93.92,78.71,960,1073,605.15,4,2
CFC,2024-06-19,68.6,78.39,613,591,540.02,0,0
CFC,2024-06-20,79.44,81.34,938,1251,513.64,3,2
CFC,2024-06-21,75.66,68.61,489,1074,595.31,4,1
CFC,2024-06-22,87.99,72.46,727,1339,542.46,4,3
CFC,2024-06-23,65.92,72.26,809,1208,558.82,2,1
CFC,2024-06-24,99.38,80.8,582,1312,618.93,3,1
CFC,2024-06-25,48.55,55.34,751,1439,562.87,3,1
CFC,2024-06-26,92.84,89.67,964,1390,447.55,2,0
CFC,2024-06-27,69.48,72.0,655,1052,661.02,1,0
CFC,2024-06-28,55.3,63.72,1116,1587,706.45,2,1
CFC,2024-06-29,64.26,73.93,1571,921,727.2,3,1
CFC,2024-06-30,100.91,112.27,1131,1349,683.83,4,1
CFC,2024-07-01,81.28,72.39,866,1124,576.04,1,0
CFC,2024-07-02,87.54,95.73,1104,1557,607.98,0,0
CFC,2024-07-03,70.86,75.32,974,1105,519.08,4,1
CFC,2024-07-04,95.8,86.5,1046,1058,511.32,5,1
CFC,2024-07-05,75.95,74.85,712,1196,381.19,2,0
CFC,2024-07-06,99.01,79.99,1166,990,745.39,4,2
CFC,2024-07-07,81.45,92.1,1300,1179,418.0,0,0
CFC,2024-07-08,88.02,73.91,1558,1397,498.66,6,2
CFC,2024-07-09,97.14,104.66,794,1270,577.45,4,2
CFC,2024-07-10,95.03,99.83,769,508,699.16,2,1
CFC,2024-07-11,75.32,86.54,939,968,462.57,1,0
CFC,2024-07-12,66.72,61.65,1076,702,352.58,3,1
CFC,2024-07-13,107.9,118.2,1358,1112,386.41,1,0
CFC,2024-07-14,76.19,81.88,599,1096,686.78,2,0
CFC,2024-07-15,63.91,53.81,912,1011,471.76,4,2
CFC,2024-07-16,80.12,85.15,784,755,818.32,3,1
CFC,2024-07-17,77.76,85.0,851,1711,488.23,3,1
CFC,2024-07-18,64.14,58.66,1101,634,359.65,6,3
CFC,2024-07-19,64.28,67.73,1007,811,608.69,3,1
CFC,2024-07-20,69.35,58.28,777,1200,608.89,2,0
CFC,2024-07-21,99.74,116.38,804,1262,618.03,2,0
CFC,2024-07-22,90.0,100.04,1024,961,731.67,2,1
CFC,2024-07-23,83.06,72.71,917,854,599.1,9,4
CFC,2024-07-24,109.14,126.25,1284,1336,365.64,3,1
CFC,2024-07-25,60.03,59.36,742,757,515.52,3,2
CFC,2024-07-26,78.43,86.81,1124,1336,573.57,3,1
CFC,2024-07-27,78.77,68.0,932,1183,458.61,5,1
CFC,2024-07-28,90.9,89.45,917,901,415.71,4,2
CFC,2024-07-29,104.76,108.67,955,937,445.37,0,0
CFC,2024-07-30,65.92,61.71,1439,797,571.99,2,0
CFC,2024-07-31,102.69,117.83,1168,1031,445.28,1,0
CFC,2024-08-01,74.1,80.13,890,1107,486.73,2,0
CFC,2024-08-02,81.59,69.43,390,566,397.0,6,4
CFC,2024-08-03,67.86,74.15,506,880,385.99,2,1
CFC,2024-08-04,72.25,69.55,759,1148,528.87,6,3
CFC,2024-08-05,87.99,82.52,701,989,527.69,2,1
CFC,2024-08-06,78.0,86.75,757,886,662.84,3,1
CFC,2024-08-07,82.08,78.84,1189,905,368.26,1,0
CFC,2024-08-08,73.38,83.69,990,651,471.66,4,2
CFC,2024-08-09,65.52,77.97,867,1171,525.17,2,1
CFC,2024-08-10,89.63,90.91,960,988,669.8,2,0
CFC,2024-08-11,97.65,93.3,391,650,471.05,5,2
CFC,2024-08-12,65.85,58.58,922,1143,572.65,3,1
CFC,2024-08-13,77.6,78.4,1108,703,676.13,3,1
CFC,2024-08-14,73.23,70.9,705,1064,407.3,3,0
CFC,2024-08-15,80.69,73.6,1012,822,495.93,3,1
CFC,2024-08-16,86.27,71.63,935,517,508.66,7,2
CFC,2024-08-17,103.27,90.16,968,806,573.79,3,2
CFC,2024-08-18,88.07,93.64,814,553,574.29,4,2
CFC,2024-08-19,70.14,59.25,631,757,690.15,5,1
CFC,2024-08-20,114.61,114.05,921,990,563.59,2,0
CFC,2024-08-21,84.62,100.64,372,685,552.78,2,1
CFC,2024-08-22,83.95,79.66,1037,637,564.8,1,0
CFC,2024-08-23,88.62,73.86,696,936,433.34,4,2
CFC,2024-08-24,69.17,59.07,1025,1025,692.13,2,0
CFC,2024-08-25,94.6,89.92,861,959,605.51,1,0
CFC,2024-08-26,108.66,96.65,1214,1116,416.48,3,1
CFC,2024-08-27,94.05,101.94,780,772,529.2,8,2
CFC,2024-08-28,75.02,81.33,851,767,602.52,1,0
CFC,2024-08-29,71.81,79.81,679,903,590.47,5,2
CFC,2024-08-30,68.88,67.83,802,590,653.64,3,1
CFC,2024-08-31,60.77,52.25,988,716,500.11,1,0
CFC,2024-09-01,88.5,89.76,1102,903,404.46,4,2
CFC,2024-09-02,92.45,86.68,639,994,673.48,5,1
CFC,2024-09-03,107.1,97.21,936,842,417.49,1,0
CFC,2024-09-04,114.69,131.92,792,776,649.67,0,0
CFC,2024-09-05,78.02,68.06,774,777,464.84,3,2
CFC,2024-09-06,95.02,93.46,707,881,510.13,2,0
CFC,2024-09-07,92.82,83.7,818,727,591.01,1,0
CFC,2024-09-08,68.73,61.57,741,827,639.41,1,0
CFC,2024-09-09,92.81,85.83,842,800,574.49,6,1
CFC,2024-09-10,58.64,58.89,1000,869,413.18,3,1
CFC,2024-09-11,78.97,87.42,881,781,721.8,2,0
CFC,2024-09-12,51.87,61.9,831,842,478.0,3,2
CFC,2024-09-13,71.88,73.65,607,760,535.64,1,0
CFC,2024-09-14,78.42,88.03,555,1159,457.58,2,0
CFC,2024-09-15,76.77,77.68,896,1114,412.65,0,0
CFC,2024-09-16,82.34,91.3,965,834,553.0,2,1
CFC,2024-09-17,84.68,78.99,928,1146,653.44,4,1
CFC,2024-09-18,74.53,67.56,1041,1105,528.8,5,1
CFC,2024-09-19,91.29,85.09,868,771,618.69,3,1
CFC,2024-09-20,82.66,84.74,1115,700,381.83,4,2
CFC,2024-09-21,92.16,96.34,871,991,518.48,1,0
CFC,2024-09-22,62.37,57.39,828,537,339.28,3,2
CFC,2024-09-23,89.59,86.06,979,788,571.23,4,2
CFC,2024-09-24,74.05,68.28,971,808,559.61,4,2
CFC,2024-09-25,93.62,96.13,830,955,557.62,2,1
CFC,2024-09-26,96.46,88.58,626,613,626.92,3,1
CFC,2024-09-27,72.77,73.78,1015,967,529.48,1,0
CFC,2024-09-28,97.77,78.56,758,787,643.12,3,0
CFC,2024-09-29,35.04,33.95,663,1068,523.06,5,3
CFC,2024-09-30,91.18,79.95,726,1078,520.0,3,1
CFC,2024-10-01,80.63,80.44,949,1312,437.9,4,1
CFC,2024-10-02,87.76,101.11,1149,909,561.63,4,3
CFC,2024-10-03,85.59,69.65,1153,567,495.45,2,1
CFC,2024-10-04,51.89,42.59,1126,606,659.07,5,3
CFC,2024-10-05,86.78,84.36,975,825,505.18,1,0
CFC,2024-10-06,68.02,76.18,893,922,445.71,4,1
CFC,2024-10-07,65.49,69.62,756,1000,383.65,4,1
CFC,2024-10-08,95.89,78.93,868,1102,270.16,2,1
CFC,2024-10-09,81.58,97.85,937,356,373.44,4,2
CFC,2024-10-10,66.76,69.31,943,1214,538.21,1,0
CFC,2024-10-11,99.74,87.18,913,1322,489.61,3,1
CFC,2024-10-12,75.0,73.78,943,1036,591.28,4,1
CFC,2024-10-13,79.34,89.7,922,754,658.73,0,0
CFC,2024-10-14,68.17,74.01,638,828,407.75,3,1
CFC,2024-10-15,75.02,75.19,844,675,438.88,2,0
CFC,2024-10-16,41.69,44.88,989,1153,719.85,3,0
CFC,2024-10-17,79.69,80.91,885,873,571.48,10,5
CFC,2024-10-18,69.31,73.21,800,709,519.75,2,1
CFC,2024-10-19,95.56,111.03,733,626,469.86,2,0
CFC,2024-10-20,69.82,83.29,568,560,389.96,4,1
CFC,2024-10-21,88.03,83.18,837,845,351.04,2,0
CFC,2024-10-22,70.55,64.74,658,819,555.77,3,1
CFC,2024-10-23,96.85,115.11,870,1177,532.0,1,0
CFC,2024-10-24,66.29,75.4,941,697,518.67,4,2
CFC,2024-10-25,95.17,107.49,777,738,505.49,4,1
CFC,2024-10-26,88.34,104.16,1124,1153,523.46,3,2
CFC,2024-10-27,83.91,94.31,1008,943,412.16,4,1
CFC,2024-10-28,90.71,101.15,813,964,571.64,5,2
CFC,2024-10-29,93.06,108.84,935,1087,464.73,1,0
CFC,2024-10-30,88.44,71.14,743,875,596.57,3,1
CFC,2024-10-31,82.93,88.8,833,857,354.5,5,2
CFC,2024-11-01,61.62,53.02,714,710,407.87,6,3
CFC,2024-11-02,93.21,100.88,723,740,562.2,3,1
CFC,2024-11-03,82.0,81.98,1398,1194,719.12,2,1
CFC,2024-11-04,55.44,56.51,947,1732,616.43,5,3
CFC,2024-11-05,93.72,111.01,1128,1161,441.97,4,2
CFC,2024-11-06,62.94,72.39,1349,1450,683.04,1,0
CFC,2024-11-07,91.73,93.76,963,871,577.37,4,2
CFC,2024-11-08,89.37,93.61,780,1145,478.81,2,1
CFC,2024-11-09,115.89,106.02,625,916,579.57,2,1
CFC,2024-11-10,75.42,73.83,899,817,395.74,1,0
CFC,2024-11-11,87.7,84.03,1351,933,478.97,2,1
CFC,2024-11-12,85.17,73.41,1401,1399,935.8,2,1
CFC,2024-11-13,84.44,97.74,967,607,650.64,0,0
CFC,2024-11-14,98.28,81.54,1435,1334,528.89,2,0
CFC,2024-11-15,76.38,63.34,1017,1008,786.65,1,0
CFC,2024-11-16,87.83,100.4,1338,1132,751.33,0,0
CFC,2024-11-17,67.97,66.86,831,1103,544.59,3,0
CFC,2024-11-18,73.04,82.99,1693,1478,745.86,3,1
CFC,2024-11-19,75.52,77.68,1181,1064,581.05,3,1
CFC,2024-11-20,60.53,61.04,1258,1038,581.28,3,0
CFC,2024-11-21,80.92,65.42,1518,1032,581.77,2,1
CFC,2024-11-22,83.44,83.4,1403,1269,511.04,0,0
CFC,2024-11-23,80.59,79.04,1536,1119,770.16,4,2
CFC,2024-11-24,97.23,97.64,1398,1014,923.57,6,2
CFC,2024-11-25,77.03,76.97,1131,1207,516.91,3,2
CFC,2024-11-26,101.36,81.91,1143,1273,679.84,2,1
CFC,2024-11-27,62.04,72.45,614,1262,745.61,4,2
CFC,2024-11-28,75.24,70.98,1414,875,611.44,1,0
CFC,2024-11-29,69.97,57.14,1499,1278,603.62,2,1
CFC,2024-11-30,89.54,95.3,1036,1314,540.28,0,0
CFC,2024-12-01,83.42,79.47,1205,1309,486.12,5,3
CFC,2024-12-02,103.78,94.52,949,1444,868.34,3,2
CFC,2024-12-03,88.09,95.89,1084,1075,685.02,3,1
CFC,2024-12-04,89.48,95.59,1224,834,555.31,1,0
CFC,2024-12-05,81.46,84.9,1839,1409,632.35,5,1
CFC,2024-12-06,81.38,73.17,1083,1380,561.4,4,1
CFC,2024-12-07,81.42,67.68,1350,1589,487.09,7,5
CFC,2024-12-08,69.54,58.95,1176,1223,425.92,5,1
CFC,2024-12-09,62.0,57.51,761,1273,671.41,2,1
CFC,2024-12-10,49.23,48.37,1402,1016,660.83,2,0
CFC,2024-12-11,83.23,81.17,966,1528,651.14,3,1
CFC,2024-12-12,64.22,74.33,1362,1247,582.56,3,1
CFC,2024-12-13,87.11,82.04,672,1164,666.58,2,1
CFC,2024-12-14,84.22,68.07,1361,568,619.53,1,0
CFC,2024-12-15,91.59,80.88,1382,1687,391.51,2,1
CFC,2024-12-16,85.68,99.22,1202,1097,459.34,1,0
CFC,2024-12-17,81.92,77.04,1268,1498,639.46,3,2
CFC,2024-12-18,89.67,100.12,823,1013,675.95,3,1
CFC,2024-12-19,76.66,84.34,884,1106,629.62,1,0
CFC,2024-12-20,68.14,59.93,1452,1356,632.64,4,2
CFC,2024-12-21,69.13,59.0,965,1548,466.02,6,2
CFC,2024-12-22,68.87,62.95,744,1870,601.26,2,1
CFC,2024-12-23,94.14,80.89,826,1472,460.44,1,0
CFC,2024-12-24,87.28,86.75,1079,1106,405.51,1,0
CFC,2024-12-25,55.32,64.48,1275,2136,671.61,2,1
CFC,2024-12-26,83.81,80.65,1309,1222,436.46,2,0
CFC,2024-12-27,91.7,108.11,993,1350,946.62,2,0
CFC,2024-12-28,88.64,101.75,1351,1444,522.64,3,1
CFC,2024-12-29,57.62,63.69,1375,1510,616.39,1,0
CFC,2024-12-30,99.71,80.95,1189,1389,725.01,6,2
CFC,2024-12-31,103.58,96.82,1640,1810,348.13,1,0
WFC,2022-01-01,97.23,83.27,616,1048,652.85,4,3
WFC,2022-01-02,84.01,76.69,1053,1127,601.44,5,3
WFC,2022-01-03,61.67,51.26,805,726,663.08,3,1
WFC,2022-01-04,77.18,83.47,764,788,418.27,2,1
WFC,2022-01-05,76.78,86.44,1121,854,677.36,3,1
WFC,2022-01-06,60.8,66.35,1160,913,547.68,1,0
WFC,2022-01-07,69.21,55.69,489,1023,415.47,5,2
WFC,2022-01-08,60.56,57.23,914,726,593.35,4,3
WFC,2022-01-09,77.26,64.45,893,1049,572.18,2,0
WFC,2022-01-10,93.84,75.2,1169,855,530.13,3,1
WFC,2022-01-11,72.04,79.46,948,1228,560.27,3,2
WFC,2022-01-12,82.47,81.32,959,939,539.22,3,1
WFC,2022-01-13,60.38,61.49,783,1132,720.01,2,0
WFC,2022-01-14,94.63,86.15,1109,1497,404.44,2,0
WFC,2022-01-15,56.17,49.11,828,628,495.66,4,2
WFC,2022-01-16,80.59,68.5,931,1027,283.39,5,2
WFC,2022-01-17,82.59,77.5,697,537,646.8,4,1
WFC,2022-01-18,85.16,70.81,571,842,496.59,4,2
WFC,2022-01-19,78.92,94.26,691,1230,348.25,0,0
WFC,2022-01-20,89.03,93.0,903,1223,660.12,2,1
WFC,2022-01-21,77.28,85.55,1100,879,650.38,3,0
WFC,2022-01-22,98.4,115.6,772,648,706.17,0,0
WFC,2022-01-23,102.56,112.01,679,1208,570.13,3,1
WFC,2022-01-24,94.51,101.82,731,819,518.05,1,0
WFC,2022-01-25,67.08,56.49,627,850,439.23,4,1
WFC,2022-01-26,82.04,85.13,596,1094,630.61,3,1
WFC,2022-01-27,68.94,65.48,524,710,395.0,2,1
WFC,2022-01-28,69.8,82.04,849,907,523.81,1,0
WFC,2022-01-29,75.46,70.22,660,1219,465.07,4,1
WFC,2022-01-30,78.42,89.38,641,890,435.15,3,1
WFC,2022-01-31,78.9,86.81,1098,559,509.01,7,4
WFC,2022-02-01,92.12,78.06,949,962,434.54,4,2
WFC,2022-02-02,89.44,85.75,509,821,503.15,1,0
WFC,2022-02-03,93.6,82.86,650,670,596.94,1,0
WFC,2022-02-04,101.69,108.02,680,767,475.75,2,1
WFC,2022-02-05,95.86,99.53,668,926,472.15,1,0
WFC,2022-02-06,73.68,63.61,626,782,637.15,4,1
WFC,2022-02-07,80.05,76.53,449,827,524.77,4,1
WFC,2022-02-08,82.1,77.57,1050,1427,414.22,4,1
WFC,2022-02-09,66.0,78.9,596,953,563.13,3,1
WFC,2022-02-10,100.01,103.62,871,869,510.37,0,0
WFC,2022-02-11,68.28,80.39,660,1038,197.38,3,1
WFC,2022-02-12,97.19,91.51,1133,778,417.81,0,0
WFC,2022-02-13,56.99,66.84,670,530,694.54,3,0
WFC,2022-02-14,61.68,73.06,779,1051,502.25,3,1
WFC,2022-02-15,83.22,77.7,1032,605,551.22,5,2
WFC,2022-02-16,51.12,48.55,571,1114,602.36,1,0
WFC,2022-02-17,78.08,77.14,743,550,493.45,1,0
WFC,2022-02-18,70.97,79.3,534,891,483.56,0,0
WFC,2022-02-19,102.41,120.39,338,523,505.89,1,0
WFC,2022-02-20,70.96,75.07,892,871,460.3,1,0
WFC,2022-02-21,78.02,73.0,800,544,421.02,4,1
WFC,2022-02-22,63.65,70.85,893,921,585.55,2,1
WFC,2022-02-23,77.85,77.62,708,521,502.1,3,1
WFC,2022-02-24,93.3,92.15,861,984,626.06,4,2
WFC,2022-02-25,68.67,67.47,705,890,772.38,6,2
WFC,2022-02-26,59.14,68.74,619,476,577.86,3,2
WFC,2022-02-27,117.04,120.53,649,1192,524.41,0,0
WFC,2022-02-28,86.65,73.71,922,748,494.92,1,0
WFC,2022-03-01,76.18,81.81,1135,729,635.94,3,1
WFC,2022-03-02,87.4,84.72,926,822,455.01,5,2
WFC,2022-03-03,91.91,99.9,705,682,465.48,4,3
WFC,2022-03-04,82.64,81.28,1081,844,447.59,4,2
