sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight
SKU03287,Product SKU03287,Automotive,Parts,67.75,94.95,SUP011,42.47
SKU03288,Product SKU03288,Health & Beauty,Personal Care,105.28,254.07,SUP013,40.32
SKU03289,Product SKU03289,Office Supplies,Writing,139.21,167.96,SUP029,21.45
SKU03290,Product SKU03290,Sports,Team Sports,41.1,97.98,SUP015,8.81
SKU03291,Product SKU03291,Pet Supplies,Other Pets,58.64,109.77,SUP022,13.24
SKU03292,Product SKU03292,Pet Supplies,Other Pets,43.55,86.18,SUP043,4.54
SKU03293,Product SKU03293,Office Supplies,Paper,13.52,22.77,SUP057,36.06
SKU03294,Product SKU03294,Health & Beauty,Personal Care,111.85,195.71,SUP046,28.33
SKU03295,Product SKU03295,Automotive,Accessories,74.36,179.73,SUP054,2.84
SKU03296,Product SKU03296,Toys,Action Figures,135.33,319.2,SUP052,40.21
SKU03297,Product SKU03297,Apparel,Kids,38.44,60.92,SUP014,35.88
SKU03298,Product SKU03298,Health & Beauty,Personal Care,18.69,42.15,SUP048,35.97
SKU03299,Product SKU03299,Home & Kitchen,Decor,146.46,194.84,SUP031,35.92
SKU03300,Product SKU03300,Apparel,Men,136.6,311.48,SUP013,2.18
SKU03301,Product SKU03301,Apparel,Kids,6.58,11.09,SUP032,7.52
SKU03302,Product SKU03302,Home & Kitchen,Cookware,112.56,269.31,SUP032,19.63
SKU03303,Product SKU03303,Health & Beauty,Skincare,169.3,203.21,SUP014,8.51
SKU03304,Product SKU03304,Grocery,Dry Goods,8.02,13.05,SUP002,45.42
SKU03305,Product SKU03305,Toys,Action Figures,21.2,42.15,SUP023,22.63
SKU03306,Product SKU03306,Apparel,Men,187.82,255.3,SUP053,10.68
SKU03307,Product SKU03307,Grocery,Dry Goods,7.85,13.85,SUP052,13.96
SKU03308,Product SKU03308,Home & Kitchen,Cookware,174.24,346.11,SUP028,30.74
SKU03309,Product SKU03309,Home & Kitchen,Decor,107.32,141.6,SUP015,22.31
SKU03310,Product SKU03310,Home & Kitchen,Decor,199.9,456.93,SUP015,44.68
SKU03311,Product SKU03311,Office Supplies,Writing,165.0,220.1,SUP022,11.45
SKU03312,Product SKU03312,Toys,Educational,2.62,4.18,SUP050,5.52
SKU03313,Product SKU03313,Grocery,Beverages,95.61,198.89,SUP058,43.74
SKU03314,Product SKU03314,Apparel,Kids,150.34,363.85,SUP056,2.79
SKU03315,Product SKU03315,Grocery,Snacks,4.41,9.08,SUP043,14.54
SKU03316,Product SKU03316,Home & Kitchen,Decor,52.19,85.08,SUP004,13.56
SKU03317,Product SKU03317,Office Supplies,Writing,103.26,183.0,SUP054,25.67
SKU03318,Product SKU03318,Home & Kitchen,Appliances,135.2,230.28,SUP051,12.64
SKU03319,Product SKU03319,Pet Supplies,Other Pets,34.91,57.75,SUP051,37.12
SKU03320,Product SKU03320,Home & Kitchen,Decor,151.83,313.83,SUP003,11.78
SKU03321,Product SKU03321,Grocery,Dry Goods,118.44,230.0,SUP011,24.26
SKU03322,Product SKU03322,Home & Kitchen,Appliances,110.9,203.98,SUP059,28.32
SKU03323,Product SKU03323,Toys,Educational,143.67,192.88,SUP047,37.51
SKU03324,Product SKU03324,Health & Beauty,Personal Care,28.91,37.2,SUP029,48.81
SKU03325,Product SKU03325,Grocery,Beverages,191.48,244.82,SUP047,22.22
SKU03326,Product SKU03326,Home & Kitchen,Appliances,38.88,71.19,SUP042,41.53
SKU03327,Product SKU03327,Toys,Action Figures,190.22,385.11,SUP053,17.76
SKU03328,Product SKU03328,Apparel,Men,121.46,195.02,SUP055,45.5
SKU03329,Product SKU03329,Sports,Outdoor,174.34,335.73,SUP027,16.31
SKU03330,Product SKU03330,Electronics,Laptop,60.09,74.72,SUP054,40.81
SKU03331,Product SKU03331,Office Supplies,Writing,91.18,147.96,SUP019,23.61
SKU03332,Product SKU03332,Grocery,Dry Goods,164.11,223.52,SUP006,42.9
SKU03333,Product SKU03333,Health & Beauty,Supplements,179.71,436.82,SUP046,19.93
SKU03334,Product SKU03334,Automotive,Accessories,44.99,75.84,SUP041,16.71
SKU03335,Product SKU03335,Sports,Fitness,36.88,73.37,SUP049,23.88
SKU03336,Product SKU03336,Grocery,Beverages,173.41,215.33,SUP051,32.23
SKU03337,Product SKU03337,Sports,Fitness,153.06,334.79,SUP052,44.32
SKU03338,Product SKU03338,Automotive,Accessories,146.35,352.14,SUP059,16.7
SKU03339,Product SKU03339,Automotive,Accessories,101.64,123.83,SUP055,0.45
SKU03340,Product SKU03340,Grocery,Snacks,49.55,65.95,SUP024,13.08
SKU03341,Product SKU03341,Electronics,Audio,37.05,45.83,SUP010,45.47
SKU03342,Product SKU03342,Electronics,Mobile,3.63,7.83,SUP006,7.69
SKU03343,Product SKU03343,Toys,Action Figures,182.62,431.1,SUP026,32.73
SKU03344,Product SKU03344,Apparel,Women,135.1,163.06,SUP004,49.25
SKU03345,Product SKU03345,Automotive,Parts,175.81,415.55,SUP043,33.0
SKU03346,Product SKU03346,Apparel,Kids,70.27,165.96,SUP004,14.65
SKU03347,Product SKU03347,Grocery,Beverages,113.42,150.81,SUP027,46.11
SKU03348,Product SKU03348,Automotive,Accessories,29.87,44.58,SUP047,27.95
SKU03349,Product SKU03349,Toys,Action Figures,153.29,307.37,SUP001,11.68
SKU03350,Product SKU03350,Health & Beauty,Personal Care,2.19,4.78,SUP040,49.26
SKU03351,Product SKU03351,Apparel,Kids,162.36,291.97,SUP026,45.2
SKU03352,Product SKU03352,Office Supplies,Storage,83.15,156.52,SUP014,23.91
SKU03353,Product SKU03353,Grocery,Snacks,90.63,200.09,SUP051,26.39
SKU03354,Product SKU03354,Pet Supplies,Other Pets,64.71,99.37,SUP029,1.98
SKU03355,Product SKU03355,Toys,Puzzles,117.47,176.08,SUP026,7.49
SKU03356,Product SKU03356,Sports,Outdoor,131.46,274.17,SUP006,37.63
SKU03357,Product SKU03357,Electronics,Accessories,101.71,240.27,SUP025,46.82
SKU03358,Product SKU03358,Apparel,Kids,161.86,327.97,SUP035,15.26
SKU03359,Product SKU03359,Health & Beauty,Skincare,196.62,306.01,SUP006,10.21
SKU03360,Product SKU03360,Grocery,Snacks,89.55,114.08,SUP020,48.93
SKU03361,Product SKU03361,Grocery,Beverages,118.51,228.02,SUP049,32.82
SKU03362,Product SKU03362,Apparel,Men,100.41,124.68,SUP002,30.65
SKU03363,Product SKU03363,Grocery,Snacks,143.8,250.47,SUP017,37.89
SKU03364,Product SKU03364,Sports,Outdoor,46.95,69.85,SUP047,8.15
SKU03365,Product SKU03365,Automotive,Parts,75.65,174.08,SUP047,41.41
SKU03366,Product SKU03366,Electronics,Accessories,77.8,152.94,SUP017,36.07
SKU03367,Product SKU03367,Grocery,Beverages,49.76,70.59,SUP008,48.61
SKU03368,Product SKU03368,Electronics,Mobile,124.28,307.7,SUP029,16.95
SKU03369,Product SKU03369,Health & Beauty,Personal Care,141.2,210.3,SUP048,13.13
SKU03370,Product SKU03370,Electronics,Audio,103.36,166.98,SUP022,8.46
SKU03371,Product SKU03371,Sports,Team Sports,54.05,67.37,SUP038,35.25
SKU03372,Product SKU03372,Pet Supplies,Other Pets,99.44,131.51,SUP058,8.67
SKU03373,Product SKU03373,Grocery,Snacks,22.3,44.52,SUP015,4.8
SKU03374,Product SKU03374,Toys,Action Figures,151.35,185.66,SUP019,12.54
SKU03375,Product SKU03375,Pet Supplies,Other Pets,178.35,380.62,SUP009,3.74
SKU03376,Product SKU03376,Automotive,Parts,164.58,302.98,SUP007,42.35
SKU03377,Product SKU03377,Toys,Puzzles,120.95,252.35,SUP038,49.68
SKU03378,Product SKU03378,Sports,Outdoor,48.0,96.53,SUP030,23.07
SKU03379,Product SKU03379,Home & Kitchen,Appliances,9.81,11.96,SUP046,6.05
SKU03380,Product SKU03380,Automotive,Accessories,130.52,252.86,SUP006,27.72
SKU03381,Product SKU03381,Home & Kitchen,Appliances,8.31,15.04,SUP028,46.24
SKU03382,Product SKU03382,Apparel,Women,80.72,162.44,SUP014,39.01
SKU03383,Product SKU03383,Office Supplies,Paper,157.22,294.8,SUP024,42.91
SKU03384,Product SKU03384,Grocery,Beverages,79.49,187.22,SUP038,12.09
SKU03385,Product SKU03385,Grocery,Snacks,57.48,72.95,SUP050,39.8
SKU03386,Product SKU03386,Automotive,Accessories,84.58,126.69,SUP038,11.67
SKU03387,Product SKU03387,Office Supplies,Storage,180.48,412.23,SUP028,27.72
SKU03388,Product SKU03388,Office Supplies,Storage,123.99,225.24,SUP060,19.64
SKU03389,Product SKU03389,Office Supplies,Storage,183.26,249.84,SUP027,20.98
SKU03390,Product SKU03390,Apparel,Men,70.22,129.74,SUP033,22.94
SKU03391,Product SKU03391,Apparel,Women,104.74,144.74,SUP046,25.71
SKU03392,Product SKU03392,Office Supplies,Paper,50.0,71.98,SUP046,3.34
SKU03393,Product SKU03393,Grocery,Snacks,153.01,268.64,SUP008,31.37
SKU03394,Product SKU03394,Sports,Outdoor,146.06,304.26,SUP031,23.58
SKU03395,Product SKU03395,Electronics,Laptop,78.8,133.07,SUP036,32.04
SKU03396,Product SKU03396,Toys,Educational,99.97,230.32,SUP039,43.75
SKU03397,Product SKU03397,Automotive,Parts,35.77,49.26,SUP008,31.56
SKU03398,Product SKU03398,Toys,Puzzles,61.64,75.46,SUP019,44.44
SKU03399,Product SKU03399,Electronics,Laptop,46.93,113.01,SUP008,35.9
SKU03400,Product SKU03400,Toys,Action Figures,153.01,223.69,SUP024,11.79
SKU03401,Product SKU03401,Health & Beauty,Supplements,105.21,149.79,SUP032,15.34
SKU03402,Product SKU03402,Electronics,Laptop,65.65,92.4,SUP010,10.34
SKU03403,Product SKU03403,Pet Supplies,Cat,158.13,224.13,SUP004,1.52
SKU03404,Product SKU03404,Health & Beauty,Supplements,126.61,312.57,SUP014,16.63
SKU03405,Product SKU03405,Apparel,Kids,25.49,49.49,SUP032,45.33
SKU03406,Product SKU03406,Electronics,Mobile,157.24,315.94,SUP036,15.82
SKU03407,Product SKU03407,Toys,Educational,109.29,144.11,SUP056,33.98
SKU03408,Product SKU03408,Electronics,Audio,145.57,357.31,SUP031,13.09
SKU03409,Product SKU03409,Pet Supplies,Cat,5.65,10.79,SUP037,35.37
SKU03410,Product SKU03410,Office Supplies,Writing,158.5,230.12,SUP051,13.16
SKU03411,Product SKU03411,Automotive,Accessories,103.49,168.67,SUP054,43.04
SKU03412,Product SKU03412,Pet Supplies,Dog,95.8,214.54,SUP049,29.07
SKU03413,Product SKU03413,Apparel,Kids,155.07,253.15,SUP041,41.59
SKU03414,Product SKU03414,Office Supplies,Writing,56.37,107.66,SUP043,10.78
SKU03415,Product SKU03415,Office Supplies,Paper,96.15,155.15,SUP056,13.41
SKU03416,Product SKU03416,Toys,Educational,193.46,272.41,SUP052,39.39
SKU03417,Product SKU03417,Pet Supplies,Other Pets,196.86,241.33,SUP040,34.98
SKU03418,Product SKU03418,Automotive,Accessories,52.08,65.24,SUP015,20.2
SKU03419,Product SKU03419,Automotive,Accessories,187.17,227.47,SUP035,29.44
SKU03420,Product SKU03420,Electronics,Audio,101.28,236.53,SUP048,4.29
SKU03421,Product SKU03421,Health & Beauty,Personal Care,136.94,285.4,SUP006,33.49
SKU03422,Product SKU03422,Apparel,Kids,188.58,428.08,SUP002,2.19
SKU03423,Product SKU03423,Pet Supplies,Other Pets,95.27,163.61,SUP051,15.58
SKU03424,Product SKU03424,Health & Beauty,Personal Care,91.36,155.26,SUP042,21.67
SKU03425,Product SKU03425,Home & Kitchen,Decor,195.89,257.64,SUP036,46.12
SKU03426,Product SKU03426,Home & Kitchen,Appliances,97.09,195.23,SUP040,41.53
SKU03427,Product SKU03427,Grocery,Snacks,73.37,129.1,SUP049,20.53
SKU03428,Product SKU03428,Electronics,Laptop,76.2,183.12,SUP049,41.46
SKU03429,Product SKU03429,Office Supplies,Storage,23.58,31.61,SUP058,21.45
SKU03430,Product SKU03430,Electronics,Mobile,21.53,43.16,SUP043,7.27
SKU03431,Product SKU03431,Grocery,Dry Goods,105.43,127.51,SUP002,15.9
SKU03432,Product SKU03432,Health & Beauty,Skincare,136.08,248.92,SUP016,48.92
SKU03433,Product SKU03433,Pet Supplies,Cat,175.07,291.81,SUP006,2.37
SKU03434,Product SKU03434,Grocery,Snacks,169.43,404.02,SUP021,41.05
SKU03435,Product SKU03435,Automotive,Parts,27.33,68.25,SUP032,13.0
SKU03436,Product SKU03436,Electronics,Accessories,145.39,346.09,SUP028,11.86
SKU03437,Product SKU03437,Apparel,Women,181.84,291.37,SUP002,48.82
SKU03438,Product SKU03438,Grocery,Beverages,57.69,140.73,SUP025,2.77
SKU03439,Product SKU03439,Health & Beauty,Skincare,142.44,269.46,SUP008,23.95
SKU03440,Product SKU03440,Home & Kitchen,Decor,46.25,97.92,SUP011,9.62
SKU03441,Product SKU03441,Health & Beauty,Skincare,111.46,170.45,SUP012,47.79
SKU03442,Product SKU03442,Health & Beauty,Skincare,7.67,11.2,SUP010,12.19
SKU03443,Product SKU03443,Health & Beauty,Supplements,83.99,126.2,SUP044,24.62
SKU03444,Product SKU03444,Apparel,Men,174.75,371.46,SUP040,29.04
SKU03445,Product SKU03445,Toys,Educational,19.62,41.24,SUP002,8.4
SKU03446,Product SKU03446,Electronics,Accessories,157.7,240.5,SUP025,20.91
SKU03447,Product SKU03447,Home & Kitchen,Cookware,71.39,165.37,SUP010,6.41
SKU03448,Product SKU03448,Automotive,Accessories,114.0,157.85,SUP017,35.27
SKU03449,Product SKU03449,Automotive,Parts,181.21,319.83,SUP004,24.46
SKU03450,Product SKU03450,Sports,Fitness,185.63,348.48,SUP049,24.43
SKU03451,Product SKU03451,Pet Supplies,Other Pets,116.51,244.2,SUP016,5.43
SKU03452,Product SKU03452,Office Supplies,Storage,164.58,290.67,SUP049,3.71
SKU03453,Product SKU03453,Grocery,Beverages,157.66,266.45,SUP008,5.11
SKU03454,Product SKU03454,Health & Beauty,Skincare,127.49,298.86,SUP021,44.4
SKU03455,Product SKU03455,Office Supplies,Storage,191.62,446.09,SUP027,0.21
SKU03456,Product SKU03456,Home & Kitchen,Cookware,77.29,174.99,SUP002,18.38
SKU03457,Product SKU03457,Automotive,Parts,121.11,240.79,SUP059,18.31
SKU03458,Product SKU03458,Electronics,Accessories,181.09,335.78,SUP036,23.29
SKU03459,Product SKU03459,Pet Supplies,Other Pets,199.51,367.41,SUP007,9.0
SKU03460,Product SKU03460,Sports,Team Sports,103.59,233.93,SUP042,38.87
SKU03461,Product SKU03461,Apparel,Women,158.14,335.32,SUP037,12.79
SKU03462,Product SKU03462,Automotive,Accessories,172.69,407.8,SUP006,9.79
SKU03463,Product SKU03463,Grocery,Dry Goods,27.83,68.69,SUP051,43.43
SKU03464,Product SKU03464,Apparel,Women,178.86,420.73,SUP035,27.13
SKU03465,Product SKU03465,Apparel,Men,129.99,248.15,SUP035,2.66
SKU03466,Product SKU03466,Automotive,Accessories,149.61,277.82,SUP003,32.42
SKU03467,Product SKU03467,Electronics,Audio,101.52,186.73,SUP054,8.67
SKU03468,Product SKU03468,Pet Supplies,Cat,57.19,80.44,SUP042,9.86
SKU03469,Product SKU03469,Apparel,Men,194.65,272.32,SUP004,13.54
SKU03470,Product SKU03470,Office Supplies,Writing,118.94,237.08,SUP039,7.78
SKU03471,Product SKU03471,Health & Beauty,Personal Care,159.16,353.46,SUP025,11.94
SKU03472,Product SKU03472,Toys,Puzzles,59.16,143.13,SUP014,41.3
SKU03473,Product SKU03473,Pet Supplies,Other Pets,140.16,183.18,SUP019,20.97
SKU03474,Product SKU03474,Electronics,Laptop,112.74,162.76,SUP048,22.47
SKU03475,Product SKU03475,Grocery,Snacks,121.0,196.7,SUP005,39.07
SKU03476,Product SKU03476,Health & Beauty,Skincare,168.41,272.94,SUP026,41.95
SKU03477,Product SKU03477,Home & Kitchen,Appliances,22.51,51.53,SUP047,7.72
SKU03478,Product SKU03478,Grocery,Beverages,18.42,37.47,SUP057,23.65
SKU03479,Product SKU03479,Automotive,Parts,181.76,303.93,SUP040,14.43
SKU03480,Product SKU03480,Grocery,Beverages,101.15,181.33,SUP057,17.29
SKU03481,Product SKU03481,Toys,Puzzles,139.36,304.84,SUP017,42.66
SKU03482,Product SKU03482,Office Supplies,Writing,194.63,301.03,SUP016,35.83
SKU03483,Product SKU03483,Toys,Action Figures,80.06,166.54,SUP014,23.85
SKU03484,Product SKU03484,Office Supplies,Storage,198.77,426.87,SUP022,47.63
SKU03485,Product SKU03485,Electronics,Laptop,167.32,397.18,SUP042,40.74
SKU03486,Product SKU03486,Electronics,Audio,92.91,141.9,SUP001,18.58
SKU03487,Product SKU03487,Electronics,Laptop,6.01,11.31,SUP027,25.3
SKU03488,Product SKU03488,Grocery,Snacks,106.0,261.42,SUP046,45.58
SKU03489,Product SKU03489,Office Supplies,Writing,34.02,57.14,SUP035,21.26
SKU03490,Product SKU03490,Home & Kitchen,Decor,73.39,164.25,SUP042,26.25
SKU03491,Product SKU03491,Home & Kitchen,Decor,115.28,266.17,SUP002,40.32
SKU03492,Product SKU03492,Office Supplies,Storage,28.18,59.97,SUP008,21.83
SKU03493,Product SKU03493,Toys,Action Figures,60.34,76.33,SUP053,24.41
SKU03494,Product SKU03494,Pet Supplies,Cat,72.38,110.52,SUP025,34.76
SKU03495,Product SKU03495,Apparel,Kids,154.36,234.35,SUP001,2.57
SKU03496,Product SKU03496,Home & Kitchen,Cookware,170.05,206.26,SUP024,46.86
SKU03497,Product SKU03497,Sports,Outdoor,126.27,204.36,SUP001,12.4
SKU03498,Product SKU03498,Sports,Team Sports,3.78,5.69,SUP002,6.97
SKU03499,Product SKU03499,Health & Beauty,Personal Care,123.21,174.53,SUP059,26.48
SKU03500,Product SKU03500,Toys,Educational,118.84,188.65,SUP006,1.85
SKU03501,Product SKU03501,Pet Supplies,Other Pets,9.38,11.58,SUP020,36.98
SKU03502,Product SKU03502,Sports,Fitness,64.97,145.22,SUP032,21.64
SKU03503,Product SKU03503,Toys,Educational,91.69,171.16,SUP018,35.68
SKU03504,Product SKU03504,Office Supplies,Storage,56.15,76.26,SUP046,27.85
SKU03505,Product SKU03505,Pet Supplies,Dog,66.74,118.48,SUP001,32.38
SKU03506,Product SKU03506,Sports,Team Sports,99.84,200.32,SUP026,27.26
SKU03507,Product SKU03507,Home & Kitchen,Cookware,148.48,314.44,SUP037,26.76
SKU03508,Product SKU03508,Grocery,Beverages,136.42,318.63,SUP011,21.67
SKU03509,Product SKU03509,Grocery,Dry Goods,83.73,183.66,SUP043,29.17
SKU03510,Product SKU03510,Pet Supplies,Other Pets,16.06,37.9,SUP044,1.64
SKU03511,Product SKU03511,Pet Supplies,Other Pets,150.18,328.36,SUP012,47.66
SKU03512,Product SKU03512,Home & Kitchen,Decor,12.72,25.13,SUP009,21.45
SKU03513,Product SKU03513,Home & Kitchen,Appliances,67.47,88.89,SUP017,28.18
SKU03514,Product SKU03514,Pet Supplies,Dog,96.85,129.38,SUP057,30.66
SKU03515,Product SKU03515,Grocery,Snacks,148.11,325.47,SUP051,45.28
SKU03516,Product SKU03516,Health & Beauty,Skincare,83.08,202.63,SUP055,43.28
SKU03517,Product SKU03517,Electronics,Accessories,60.71,85.42,SUP044,21.83
SKU03518,Product SKU03518,Grocery,Beverages,81.58,158.95,SUP001,29.21
SKU03519,Product SKU03519,Automotive,Parts,150.5,280.36,SUP055,5.33
SKU03520,Product SKU03520,Toys,Action Figures,171.94,275.57,SUP055,48.57
SKU03521,Product SKU03521,Automotive,Accessories,25.34,61.97,SUP008,4.64
SKU03522,Product SKU03522,Grocery,Beverages,47.75,60.19,SUP032,35.29
SKU03523,Product SKU03523,Toys,Puzzles,170.36,300.56,SUP049,46.43
SKU03524,Product SKU03524,Electronics,Laptop,118.88,240.02,SUP004,42.29
SKU03525,Product SKU03525,Health & Beauty,Supplements,60.77,100.91,SUP035,45.31
SKU03526,Product SKU03526,Office Supplies,Writing,180.39,445.46,SUP001,45.1
SKU03527,Product SKU03527,Automotive,Parts,27.22,61.81,SUP022,20.55
SKU03528,Product SKU03528,Home & Kitchen,Decor,198.18,359.49,SUP052,27.74
SKU03529,Product SKU03529,Electronics,Laptop,106.9,172.99,SUP045,3.84
SKU03530,Product SKU03530,Automotive,Parts,179.34,402.35,SUP059,7.06
SKU03531,Product SKU03531,Sports,Fitness,155.8,313.72,SUP011,20.52
SKU03532,Product SKU03532,Toys,Action Figures,52.3,121.21,SUP005,35.04
SKU03533,Product SKU03533,Home & Kitchen,Appliances,110.45,220.06,SUP031,4.64
SKU03534,Product SKU03534,Automotive,Parts,95.84,139.14,SUP038,10.5
SKU03535,Product SKU03535,Toys,Action Figures,132.94,317.01,SUP016,20.25
SKU03536,Product SKU03536,Home & Kitchen,Cookware,43.13,88.13,SUP016,43.57
SKU03537,Product SKU03537,Toys,Educational,150.17,349.8,SUP053,26.87
SKU03538,Product SKU03538,Toys,Puzzles,150.87,208.52,SUP051,17.48
SKU03539,Product SKU03539,Sports,Fitness,79.13,147.55,SUP050,46.46
SKU03540,Product SKU03540,Pet Supplies,Other Pets,175.11,240.76,SUP029,8.72
SKU03541,Product SKU03541,Home & Kitchen,Decor,72.81,114.89,SUP029,30.78
SKU03542,Product SKU03542,Pet Supplies,Dog,180.75,443.01,SUP006,32.71
SKU03543,Product SKU03543,Electronics,Mobile,167.96,316.23,SUP025,10.5
SKU03544,Product SKU03544,Toys,Puzzles,105.89,203.48,SUP005,37.15
SKU03545,Product SKU03545,Apparel,Men,45.54,76.45,SUP059,18.26
SKU03546,Product SKU03546,Office Supplies,Paper,191.97,341.16,SUP020,37.78
SKU03547,Product SKU03547,Pet Supplies,Other Pets,150.66,232.8,SUP028,28.64
SKU03548,Product SKU03548,Home & Kitchen,Appliances,179.07,325.51,SUP044,47.26
SKU03549,Product SKU03549,Electronics,Mobile,44.46,57.64,SUP019,44.58
SKU03550,Product SKU03550,Automotive,Accessories,169.84,422.96,SUP007,34.0
SKU03551,Product SKU03551,Pet Supplies,Cat,187.46,426.48,SUP015,42.24
SKU03552,Product SKU03552,Pet Supplies,Other Pets,114.69,194.64,SUP040,46.73
SKU03553,Product SKU03553,Electronics,Audio,87.56,166.4,SUP025,22.36
SKU03554,Product SKU03554,Office Supplies,Writing,113.83,206.22,SUP057,2.49
SKU03555,Product SKU03555,Pet Supplies,Other Pets,176.65,314.03,SUP007,29.49
SKU03556,Product SKU03556,Toys,Puzzles,29.56,35.6,SUP044,12.34
SKU03557,Product SKU03557,Electronics,Audio,141.51,188.06,SUP034,45.45
SKU03558,Product SKU03558,Toys,Puzzles,44.57,65.34,SUP013,9.16
SKU03559,Product SKU03559,Home & Kitchen,Appliances,4.77,10.51,SUP001,43.76
SKU03560,Product SKU03560,Pet Supplies,Other Pets,123.6,178.56,SUP005,14.34
SKU03561,Product SKU03561,Pet Supplies,Dog,96.23,234.86,SUP058,12.44
SKU03562,Product SKU03562,Pet Supplies,Dog,146.87,260.15,SUP041,14.96
SKU03563,Product SKU03563,Grocery,Beverages,92.27,119.27,SUP023,39.95
SKU03564,Product SKU03564,Automotive,Accessories,50.17,107.52,SUP047,3.51
SKU03565,Product SKU03565,Pet Supplies,Cat,191.11,277.29,SUP012,44.15
SKU03566,Product SKU03566,Sports,Fitness,162.28,398.92,SUP052,23.95
SKU03567,Product SKU03567,Electronics,Mobile,146.02,245.59,SUP009,9.3
SKU03568,Product SKU03568,Health & Beauty,Personal Care,89.73,127.01,SUP028,49.1
SKU03569,Product SKU03569,Grocery,Snacks,21.06,41.4,SUP049,31.36
SKU03570,Product SKU03570,Toys,Action Figures,108.54,223.68,SUP038,5.9
SKU03571,Product SKU03571,Grocery,Dry Goods,111.89,176.05,SUP010,47.01
SKU03572,Product SKU03572,Office Supplies,Writing,152.89,376.76,SUP039,1.97
SKU03573,Product SKU03573,Toys,Action Figures,58.46,85.0,SUP024,0.66
SKU03574,Product SKU03574,Electronics,Laptop,49.98,104.08,SUP004,11.63
SKU03575,Product SKU03575,Sports,Team Sports,102.78,241.96,SUP053,34.72
SKU03576,Product SKU03576,Grocery,Dry Goods,80.14,134.97,SUP028,22.84
SKU03577,Product SKU03577,Toys,Educational,37.05,75.0,SUP013,18.27
SKU03578,Product SKU03578,Sports,Fitness,170.77,372.88,SUP022,30.56
SKU03579,Product SKU03579,Sports,Team Sports,74.11,109.16,SUP031,38.83
SKU03580,Product SKU03580,Office Supplies,Storage,98.31,146.7,SUP045,9.84
