sku_id,sku_name,category,sub_category,cost,price,supplier_id,weight,profit_per_unit,margin_pct
SKU01935,Product SKU01935,Apparel,Women,55.8,126.15,SUP031,18.98,70.35000000000001,1.2607526881720432
SKU01936,Product SKU01936,Sports,Fitness,19.5,32.08,SUP019,49.07,12.579999999999998,0.645128205128205
SKU01937,Product SKU01937,Pet Supplies,Other Pets,126.68,220.55,SUP027,8.41,93.87,0.7410009472687086
SKU01938,Product SKU01938,Health & Beauty,Skincare,197.26,447.21,SUP001,14.15,249.95,1.2671093987630537
SKU01939,Product SKU01939,Electronics,Mobile,15.87,20.21,SUP034,6.11,4.340000000000002,0.27347195967233784
SKU01940,Product SKU01940,Electronics,Audio,116.99,281.64,SUP042,24.89,164.64999999999998,1.4073852466022736
SKU01941,Product SKU01941,Sports,Team Sports,168.9,300.58,SUP052,35.46,131.67999999999998,0.7796329188869152
SKU01942,Product SKU01942,Toys,Action Figures,146.91,209.52,SUP024,18.12,62.610000000000014,0.4261792934449664
SKU01943,Product SKU01943,Home & Kitchen,Appliances,128.19,165.61,SUP028,18.14,37.420000000000016,0.29191044543256117
SKU01944,Product SKU01944,Pet Supplies,Cat,107.89,269.2,SUP017,23.78,161.31,1.495133932709241
SKU01945,Product SKU01945,Grocery,Beverages,163.58,288.18,SUP037,39.84,124.6,0.7617068101234868
SKU01946,Product SKU01946,Toys,Puzzles,119.89,282.05,SUP018,20.61,162.16000000000003,1.352573192092752
SKU01947,Product SKU01947,Automotive,Parts,121.65,245.61,SUP027,20.93,123.96000000000001,1.018988902589396
SKU01948,Product SKU01948,Grocery,Snacks,30.57,40.4,SUP031,0.93,9.829999999999998,0.3215570821066404
SKU01949,Product SKU01949,Apparel,Women,174.96,263.74,SUP036,10.65,88.78,0.5074302697759487
SKU01950,Product SKU01950,Grocery,Beverages,147.74,238.75,SUP017,25.35,91.00999999999999,0.6160146202788682
SKU01951,Product SKU01951,Health & Beauty,Personal Care,34.18,83.66,SUP023,42.59,49.48,1.4476301930953774
SKU01952,Product SKU01952,Automotive,Parts,173.03,299.14,SUP055,38.14,126.10999999999999,0.7288331503207536
SKU01953,Product SKU01953,Home & Kitchen,Decor,30.49,36.93,SUP015,1.1,6.440000000000001,0.2112167923909479
SKU01954,Product SKU01954,Office Supplies,Storage,118.15,211.73,SUP011,25.95,93.57999999999998,0.7920440118493439
SKU01955,Product SKU01955,Home & Kitchen,Appliances,3.48,6.09,SUP033,35.93,2.61,0.75
SKU01956,Product SKU01956,Automotive,Accessories,89.65,192.92,SUP052,11.73,103.26999999999998,1.1519241494701615
SKU01957,Product SKU01957,Grocery,Snacks,163.0,320.29,SUP045,10.62,157.29000000000002,0.9649693251533744
SKU01958,Product SKU01958,Electronics,Laptop,48.87,98.54,SUP025,41.51,49.67000000000001,1.0163699611213426
SKU01959,Product SKU01959,Electronics,Mobile,84.29,129.45,SUP053,43.36,45.15999999999998,0.5357693676592713
SKU01960,Product SKU01960,Apparel,Women,134.52,239.78,SUP060,24.45,105.25999999999999,0.7824858757062145
SKU01961,Product SKU01961,Pet Supplies,Cat,42.44,85.51,SUP006,18.0,43.07000000000001,1.0148444863336477
SKU01962,Product SKU01962,Home & Kitchen,Cookware,199.14,363.28,SUP015,24.35,164.14,0.8242442502761876
SKU01963,Product SKU01963,Toys,Educational,114.04,272.76,SUP039,40.06,158.71999999999997,1.391792353560154
SKU01964,Product SKU01964,Electronics,Audio,91.32,194.91,SUP060,29.35,103.59,1.1343626806833116
SKU01965,Product SKU01965,Automotive,Accessories,99.49,144.26,SUP046,23.25,44.769999999999996,0.4499949743692833
SKU01966,Product SKU01966,Pet Supplies,Dog,50.67,121.07,SUP050,16.84,70.39999999999999,1.3893822774817444
SKU01967,Product SKU01967,Apparel,Kids,190.55,360.71,SUP032,31.61,170.15999999999997,0.8929939648386248
SKU01968,Product SKU01968,Office Supplies,Paper,109.5,149.82,SUP013,18.85,40.31999999999999,0.36821917808219173
SKU01969,Product SKU01969,Grocery,Beverages,21.63,43.47,SUP013,22.4,21.84,1.0097087378640777
SKU01970,Product SKU01970,Electronics,Laptop,156.04,231.97,SUP040,8.31,75.93,0.4866059984619329
SKU01971,Product SKU01971,Apparel,Kids,82.45,198.26,SUP003,35.55,115.80999999999999,1.4046088538508186
SKU01972,Product SKU01972,Toys,Educational,84.95,159.06,SUP042,4.3,74.11,0.8723955267804591
SKU01973,Product SKU01973,Electronics,Laptop,196.95,406.96,SUP006,14.34,210.01,1.0663112465092663
SKU01974,Product SKU01974,Health & Beauty,Supplements,117.99,158.38,SUP023,48.3,40.39,0.3423171455208069
SKU01975,Product SKU01975,Automotive,Accessories,36.61,74.77,SUP038,12.35,38.16,1.0423381589729581
SKU01976,Product SKU01976,Sports,Team Sports,144.08,318.4,SUP001,33.7,174.31999999999996,1.2098833981121595
SKU01977,Product SKU01977,Home & Kitchen,Appliances,123.67,291.89,SUP036,4.02,168.21999999999997,1.3602328778200046
SKU01978,Product SKU01978,Health & Beauty,Personal Care,67.52,102.82,SUP054,49.4,35.3,0.5228080568720379
SKU01979,Product SKU01979,Grocery,Snacks,79.1,170.25,SUP023,34.27,91.15,1.1523388116308473
SKU01980,Product SKU01980,Toys,Action Figures,43.99,66.46,SUP015,14.14,22.46999999999999,0.5107979086155943
SKU01981,Product SKU01981,Pet Supplies,Dog,83.4,125.49,SUP030,1.08,42.08999999999999,0.5046762589928055
SKU01982,Product SKU01982,Automotive,Parts,176.12,432.43,SUP017,17.14,256.31,1.4553145582557347
SKU01983,Product SKU01983,Apparel,Women,69.02,83.46,SUP033,34.04,14.439999999999998,0.20921472037090696
SKU01984,Product SKU01984,Home & Kitchen,Decor,165.44,230.06,SUP005,8.07,64.62,0.3905947775628627
SKU01985,Product SKU01985,Grocery,Beverages,158.44,317.07,SUP022,2.34,158.63,1.0011991921232013
SKU01986,Product SKU01986,Home & Kitchen,Decor,125.26,200.62,SUP017,18.5,75.36,0.6016286124860291
SKU01987,Product SKU01987,Grocery,Snacks,154.41,348.07,SUP017,20.08,193.66,1.2541933812576906
SKU01988,Product SKU01988,Office Supplies,Writing,189.54,327.6,SUP037,38.61,138.06000000000003,0.7283950617283953
SKU01989,Product SKU01989,Office Supplies,Paper,97.81,231.5,SUP049,45.4,133.69,1.366833657090277
SKU01990,Product SKU01990,Toys,Action Figures,19.31,46.68,SUP044,41.29,27.37,1.4174003107198345
SKU01991,Product SKU01991,Office Supplies,Storage,158.68,231.86,SUP056,40.28,73.18,0.4611797327955634
SKU01992,Product SKU01992,Electronics,Audio,170.33,268.42,SUP008,47.62,98.09,0.5758821111959138
SKU01993,Product SKU01993,Health & Beauty,Skincare,11.87,16.56,SUP025,26.93,4.6899999999999995,0.3951137320977253
SKU01994,Product SKU01994,Sports,Team Sports,116.01,236.51,SUP045,0.95,120.49999999999999,1.0387035600379275
SKU01995,Product SKU01995,Sports,Outdoor,192.15,241.72,SUP027,7.24,49.56999999999999,0.257975539942753
SKU01996,Product SKU01996,Toys,Puzzles,4.77,9.24,SUP035,46.62,4.470000000000001,0.937106918238994
SKU01997,Product SKU01997,Electronics,Accessories,133.86,303.79,SUP016,0.76,169.93,1.2694606305094875
SKU01998,Product SKU01998,Health & Beauty,Skincare,109.32,196.5,SUP026,25.0,87.18,0.7974753018660813
SKU01999,Product SKU01999,Toys,Educational,16.3,34.06,SUP036,25.21,17.76,1.0895705521472394
SKU02000,Product SKU02000,Apparel,Women,153.5,281.04,SUP021,7.55,127.54000000000002,0.8308794788273617
SKU02001,Product SKU02001,Toys,Educational,130.35,185.63,SUP058,43.63,55.28,0.4240889911775988
SKU02002,Product SKU02002,Pet Supplies,Cat,123.4,173.3,SUP012,48.12,49.900000000000006,0.40437601296596437
SKU02003,Product SKU02003,Sports,Outdoor,104.64,135.48,SUP048,31.38,30.83999999999999,0.2947247706422017
SKU02004,Product SKU02004,Sports,Fitness,52.13,117.02,SUP048,40.91,64.88999999999999,1.2447726836754265
SKU02005,Product SKU02005,Sports,Outdoor,195.83,362.76,SUP014,22.8,166.92999999999998,0.8524230199662971
SKU02006,Product SKU02006,Sports,Fitness,151.19,207.46,SUP054,27.39,56.27000000000001,0.3721806997817317
SKU02007,Product SKU02007,Sports,Team Sports,110.16,145.01,SUP023,20.96,34.849999999999994,0.316358024691358
SKU02008,Product SKU02008,Apparel,Men,170.95,395.41,SUP008,5.05,224.46000000000004,1.3130155016086578
SKU02009,Product SKU02009,Home & Kitchen,Decor,19.96,30.77,SUP043,43.75,10.809999999999999,0.5415831663326652
SKU02010,Product SKU02010,Office Supplies,Storage,27.52,58.78,SUP001,5.15,31.26,1.1359011627906976
SKU02011,Product SKU02011,Grocery,Dry Goods,125.38,208.49,SUP055,39.47,83.11000000000001,0.6628648907321744
SKU02012,Product SKU02012,Office Supplies,Writing,48.27,98.03,SUP040,11.86,49.76,1.030868033975554
SKU02013,Product SKU02013,Toys,Action Figures,143.3,334.72,SUP058,6.43,191.42000000000002,1.3357990230286114
SKU02014,Product SKU02014,Pet Supplies,Cat,173.59,342.26,SUP032,6.44,168.67,0.9716573535341897
SKU02015,Product SKU02015,Apparel,Kids,86.65,122.1,SUP018,35.05,35.44999999999999,0.4091171379111366
SKU02016,Product SKU02016,Automotive,Parts,152.26,203.65,SUP049,25.36,51.390000000000015,0.3375147773545253
SKU02017,Product SKU02017,Pet Supplies,Dog,163.3,394.7,SUP004,25.72,231.39999999999998,1.4170238824249846
SKU02018,Product SKU02018,Grocery,Beverages,190.16,360.62,SUP031,19.77,170.46,0.8964030290281868
SKU02019,Product SKU02019,Grocery,Dry Goods,169.94,312.84,SUP033,23.65,142.89999999999998,0.8408850182417322
SKU02020,Product SKU02020,Toys,Action Figures,99.08,227.97,SUP056,41.61,128.89,1.3008679854662897
SKU02021,Product SKU02021,Apparel,Women,81.9,133.77,SUP008,24.65,51.870000000000005,0.6333333333333333
SKU02022,Product SKU02022,Grocery,Beverages,115.41,174.25,SUP021,39.72,58.84,0.50983450307599
SKU02023,Product SKU02023,Electronics,Mobile,98.32,160.68,SUP044,5.43,62.360000000000014,0.6342554922701386
SKU02024,Product SKU02024,Sports,Outdoor,49.29,119.98,SUP038,15.32,70.69,1.4341651450598498
SKU02025,Product SKU02025,Home & Kitchen,Cookware,35.43,63.73,SUP024,15.42,28.299999999999997,0.7987581145921535
SKU02026,Product SKU02026,Pet Supplies,Cat,8.96,14.52,SUP012,27.25,5.559999999999999,0.6205357142857141
SKU02027,Product SKU02027,Grocery,Beverages,111.24,185.05,SUP016,22.42,73.81000000000002,0.663520316432938
SKU02028,Product SKU02028,Health & Beauty,Supplements,193.17,326.56,SUP040,12.99,133.39000000000001,0.6905316560542528
SKU02029,Product SKU02029,Toys,Action Figures,50.21,90.13,SUP012,38.0,39.919999999999995,0.7950607448715394
SKU02030,Product SKU02030,Office Supplies,Writing,42.79,90.8,SUP014,1.16,48.01,1.1219911194204253
SKU02031,Product SKU02031,Automotive,Accessories,84.95,187.62,SUP024,17.0,102.67,1.2085932901706886
SKU02032,Product SKU02032,Automotive,Accessories,113.62,166.62,SUP029,37.13,53.0,0.46646717127266324
SKU02033,Product SKU02033,Apparel,Kids,12.35,28.51,SUP009,9.99,16.160000000000004,1.3085020242914984
SKU02034,Product SKU02034,Pet Supplies,Other Pets,175.13,290.42,SUP015,36.16,115.29000000000002,0.6583109689944614
SKU02035,Product SKU02035,Home & Kitchen,Decor,65.21,155.05,SUP018,6.42,89.84000000000002,1.3777028063180499
SKU02036,Product SKU02036,Sports,Team Sports,37.35,68.76,SUP028,4.19,31.410000000000004,0.8409638554216868
SKU02037,Product SKU02037,Automotive,Parts,40.8,99.02,SUP010,48.83,58.22,1.4269607843137255
SKU02038,Product SKU02038,Apparel,Women,76.5,183.62,SUP052,27.29,107.12,1.4002614379084968
SKU02039,Product SKU02039,Electronics,Laptop,55.41,117.09,SUP027,32.98,61.68000000000001,1.1131564699512726
SKU02040,Product SKU02040,Office Supplies,Paper,197.85,305.59,SUP058,33.64,107.73999999999998,0.5445539550164264
SKU02041,Product SKU02041,Grocery,Snacks,12.3,16.58,SUP047,0.3,4.279999999999998,0.3479674796747965
SKU02042,Product SKU02042,Toys,Action Figures,199.89,448.34,SUP020,39.36,248.45,1.242933613487418
SKU02043,Product SKU02043,Health & Beauty,Personal Care,102.93,163.67,SUP055,7.65,60.73999999999998,0.5901097833479061
SKU02044,Product SKU02044,Pet Supplies,Dog,58.37,98.57,SUP026,37.84,40.199999999999996,0.6887099537433613
SKU02045,Product SKU02045,Home & Kitchen,Decor,108.85,141.58,SUP011,1.0,32.73000000000002,0.3006890215893433
SKU02046,Product SKU02046,Electronics,Laptop,22.26,38.59,SUP053,46.67,16.330000000000002,0.7336028751123091
SKU02047,Product SKU02047,Health & Beauty,Supplements,128.21,287.49,SUP054,23.37,159.28,1.2423367912019343
SKU02048,Product SKU02048,Home & Kitchen,Cookware,73.61,98.71,SUP048,43.81,25.099999999999994,0.3409862790381741
SKU02049,Product SKU02049,Toys,Action Figures,157.07,222.81,SUP024,25.66,65.74000000000001,0.41853950467944234
SKU02050,Product SKU02050,Toys,Puzzles,98.5,198.24,SUP036,47.31,99.74000000000001,1.0125888324873098
SKU02051,Product SKU02051,Health & Beauty,Supplements,116.79,222.17,SUP002,2.61,105.37999999999998,0.9023032793903586
SKU02052,Product SKU02052,Automotive,Parts,14.46,20.87,SUP023,1.72,6.41,0.4432918395573997
SKU02053,Product SKU02053,Pet Supplies,Dog,149.18,319.29,SUP037,6.89,170.11,1.140300308352326
SKU02054,Product SKU02054,Pet Supplies,Other Pets,167.54,234.76,SUP042,15.13,67.22,0.4012176196729139
SKU02055,Product SKU02055,Grocery,Dry Goods,51.3,86.39,SUP050,12.81,35.09,0.6840155945419104
SKU02056,Product SKU02056,Health & Beauty,Supplements,98.81,170.9,SUP021,49.33,72.09,0.7295820261107175
SKU02057,Product SKU02057,Grocery,Beverages,13.07,18.1,SUP050,2.74,5.030000000000001,0.3848508033664882
SKU02058,Product SKU02058,Office Supplies,Paper,125.92,160.03,SUP025,41.84,34.11,0.27088627700127066
SKU02059,Product SKU02059,Pet Supplies,Cat,103.36,194.84,SUP030,28.12,91.48,0.885061919504644
SKU02060,Product SKU02060,Apparel,Men,35.82,52.19,SUP041,16.01,16.369999999999997,0.4570072585147961
SKU02061,Product SKU02061,Toys,Action Figures,119.51,176.06,SUP041,5.9,56.55,0.473182160488662
SKU02062,Product SKU02062,Pet Supplies,Other Pets,194.08,238.44,SUP026,40.15,44.359999999999985,0.22856553998351187
SKU02063,Product SKU02063,Home & Kitchen,Appliances,158.03,250.7,SUP011,6.87,92.66999999999999,0.5864076441182053
SKU02064,Product SKU02064,Toys,Educational,30.83,64.95,SUP021,32.18,34.120000000000005,1.1067142393772302
SKU02065,Product SKU02065,Toys,Puzzles,156.98,379.69,SUP019,34.63,222.71,1.418715759969423
SKU02066,Product SKU02066,Health & Beauty,Personal Care,32.86,49.83,SUP042,42.13,16.97,0.5164333536214242
SKU02067,Product SKU02067,Automotive,Accessories,43.44,56.22,SUP057,35.19,12.780000000000001,0.29419889502762436
SKU02068,Product SKU02068,Office Supplies,Writing,81.7,195.76,SUP048,32.55,114.05999999999999,1.3960832313341491
SKU02069,Product SKU02069,Pet Supplies,Other Pets,19.9,48.4,SUP029,13.0,28.5,1.4321608040201006
SKU02070,Product SKU02070,Automotive,Parts,68.77,118.49,SUP012,2.66,49.72,0.7229896757306965
SKU02071,Product SKU02071,Electronics,Laptop,100.31,136.45,SUP047,20.11,36.139999999999986,0.36028312232080534
SKU02072,Product SKU02072,Sports,Team Sports,71.44,157.5,SUP017,40.18,86.06,1.2046472564389699
SKU02073,Product SKU02073,Home & Kitchen,Appliances,32.38,54.29,SUP011,18.73,21.909999999999997,0.6766522544780728
SKU02074,Product SKU02074,Automotive,Parts,31.98,71.57,SUP007,35.39,39.58999999999999,1.2379612257661035
SKU02075,Product SKU02075,Home & Kitchen,Cookware,39.7,66.57,SUP036,5.38,26.86999999999999,0.6768261964735514
SKU02076,Product SKU02076,Electronics,Mobile,126.38,171.6,SUP050,49.3,45.22,0.3578097800284855
SKU02077,Product SKU02077,Automotive,Parts,156.58,267.33,SUP007,28.97,110.74999999999997,0.7073061693702897
SKU02078,Product SKU02078,Health & Beauty,Personal Care,182.45,350.36,SUP010,8.81,167.91000000000003,0.9203069334064129
SKU02079,Product SKU02079,Home & Kitchen,Decor,76.98,176.75,SUP060,32.25,99.77,1.296050922317485
SKU02080,Product SKU02080,Automotive,Accessories,130.84,304.45,SUP015,44.71,173.60999999999999,1.3268878018954446
SKU02081,Product SKU02081,Sports,Team Sports,184.12,243.65,SUP019,27.25,59.53,0.3233217466869433
SKU02082,Product SKU02082,Office Supplies,Storage,148.62,324.59,SUP009,30.38,175.96999999999997,1.1840263759924639
SKU02083,Product SKU02083,Apparel,Kids,35.02,78.33,SUP054,36.03,43.309999999999995,1.2367218732153054
SKU02084,Product SKU02084,Apparel,Men,19.05,34.35,SUP003,8.78,15.3,0.8031496062992126
SKU02085,Product SKU02085,Toys,Action Figures,68.82,84.2,SUP056,20.08,15.38000000000001,0.2234815460621914
SKU02086,Product SKU02086,Office Supplies,Writing,110.88,222.37,SUP056,33.21,111.49000000000001,1.005501443001443
SKU02087,Product SKU02087,Grocery,Beverages,167.59,248.05,SUP036,6.11,80.46000000000001,0.48010024464466855
SKU02088,Product SKU02088,Office Supplies,Paper,170.6,239.45,SUP045,48.74,68.85,0.4035756154747948
SKU02089,Product SKU02089,Grocery,Dry Goods,168.82,312.51,SUP038,49.07,143.69,0.8511432294751807
SKU02090,Product SKU02090,Pet Supplies,Cat,21.28,33.92,SUP041,31.95,12.64,0.5939849624060151
SKU02091,Product SKU02091,Pet Supplies,Cat,71.3,171.61,SUP034,3.37,100.31000000000002,1.40687237026648
SKU02092,Product SKU02092,Grocery,Beverages,110.78,218.03,SUP059,32.67,107.25,0.9681350424264308
SKU02093,Product SKU02093,Toys,Action Figures,52.62,88.08,SUP035,42.2,35.46,0.6738882554161916
SKU02094,Product SKU02094,Sports,Fitness,40.6,92.36,SUP029,28.18,51.76,1.2748768472906402
SKU02095,Product SKU02095,Health & Beauty,Supplements,152.91,325.35,SUP027,10.45,172.44000000000003,1.1277221895232492
SKU02096,Product SKU02096,Health & Beauty,Skincare,114.62,266.84,SUP020,21.66,152.21999999999997,1.328040481591345
SKU02097,Product SKU02097,Electronics,Mobile,193.38,345.74,SUP034,7.23,152.36,0.787878787878788
SKU02098,Product SKU02098,Apparel,Women,79.11,192.81,SUP019,16.05,113.7,1.4372392870686386
SKU02099,Product SKU02099,Office Supplies,Storage,173.88,407.86,SUP001,17.57,233.98000000000002,1.3456406717276284
SKU02100,Product SKU02100,Office Supplies,Writing,18.49,39.6,SUP020,15.64,21.110000000000003,1.1416982152514876
SKU02101,Product SKU02101,Electronics,Audio,157.02,278.78,SUP052,24.31,121.75999999999996,0.7754426187746781
SKU02102,Product SKU02102,Health & Beauty,Personal Care,156.03,264.79,SUP015,22.21,108.76000000000002,0.6970454399794912
SKU02103,Product SKU02103,Electronics,Accessories,76.49,128.32,SUP013,26.34,51.83,0.6776049156752517
SKU02104,Product SKU02104,Automotive,Accessories,162.14,270.82,SUP026,26.26,108.68,0.6702849389416554
SKU02105,Product SKU02105,Sports,Fitness,134.8,208.98,SUP046,13.95,74.17999999999998,0.5502967359050444
SKU02106,Product SKU02106,Automotive,Accessories,186.82,399.91,SUP015,28.9,213.09000000000003,1.1406166363344399
SKU02107,Product SKU02107,Health & Beauty,Skincare,130.25,161.26,SUP028,30.94,31.00999999999999,0.23808061420345483
SKU02108,Product SKU02108,Sports,Team Sports,102.88,196.45,SUP049,18.04,93.57,0.9095062208398134
SKU02109,Product SKU02109,Pet Supplies,Other Pets,18.13,26.31,SUP044,47.54,8.18,0.45118587975730834
SKU02110,Product SKU02110,Health & Beauty,Supplements,82.92,149.81,SUP042,2.73,66.89,0.8066811384466956
SKU02111,Product SKU02111,Grocery,Beverages,9.44,20.13,SUP027,26.95,10.69,1.132415254237288
SKU02112,Product SKU02112,Sports,Fitness,102.72,155.73,SUP012,37.26,53.00999999999999,0.5160630841121494
SKU02113,Product SKU02113,Apparel,Women,35.31,51.09,SUP008,23.09,15.780000000000001,0.4468988954970263
SKU02114,Product SKU02114,Office Supplies,Storage,58.68,89.29,SUP029,32.3,30.610000000000007,0.5216428084526246
SKU02115,Product SKU02115,Health & Beauty,Personal Care,130.89,297.37,SUP040,20.94,166.48000000000002,1.2719077087630837
SKU02116,Product SKU02116,Office Supplies,Paper,16.47,25.62,SUP021,49.0,9.150000000000002,0.5555555555555557
SKU02117,Product SKU02117,Electronics,Laptop,120.06,254.85,SUP004,0.47,134.79,1.1226886556721638
SKU02118,Product SKU02118,Grocery,Dry Goods,104.6,130.62,SUP012,28.5,26.02000000000001,0.24875717017208424
SKU02119,Product SKU02119,Home & Kitchen,Cookware,184.31,453.21,SUP018,27.07,268.9,1.458955021431284
SKU02120,Product SKU02120,Apparel,Kids,92.72,225.17,SUP029,33.71,132.45,1.4284943917169972
SKU02121,Product SKU02121,Electronics,Laptop,14.85,26.81,SUP006,12.09,11.959999999999999,0.8053872053872053
SKU02122,Product SKU02122,Apparel,Men,95.02,170.29,SUP032,29.15,75.27,0.7921490212586824
SKU02123,Product SKU02123,Sports,Outdoor,72.64,102.68,SUP027,25.24,30.040000000000006,0.413546255506608
SKU02124,Product SKU02124,Health & Beauty,Supplements,166.38,343.28,SUP024,16.98,176.89999999999998,1.0632287534559441
SKU02125,Product SKU02125,Office Supplies,Storage,187.23,446.71,SUP051,10.55,259.48,1.385889013512792
SKU02126,Product SKU02126,Electronics,Accessories,9.8,21.2,SUP006,41.4,11.399999999999999,1.1632653061224487
