warehouse_id,work_date,picks_per_hour,lines_per_hour,receiving_volume,outbound_volume,labor_hours,errors,rework,units_per_labor_hour,error_rate
EFC,2024,65.76,67.06,722,1170,687.86,2,1,1.7009275143197744,0.0017094017094017094
EFC,2024,78.59,64.36,1275,1692,592.53,0,0,2.8555516176396134,0.0
EFC,2024,72.22,59.72,1104,1208,665.95,0,0,1.8139499962459642,0.0
EFC,2024,53.63,63.18,1442,988,699.42,0,0,1.4125990106087902,0.0
EFC,2024,85.06,101.0,2464,1602,401.19,4,2,3.99312046661183,0.0024968789013732834
EFC,2024,94.66,86.47,1344,1462,513.18,3,1,2.8489029190537436,0.002051983584131327
EFC,2024,83.27,69.89,1164,1693,811.45,3,2,2.086388563682297,0.0017720023626698169
EFC,2024,83.34,84.81,932,311,657.77,3,1,0.4728096447086368,0.00964630225080386
EFC,2024,75.66,86.74,1674,1271,622.95,3,0,2.0402921582791556,0.0023603461841070024
EFC,2024,81.64,87.38,772,1151,800.81,3,2,1.437294739076685,0.0026064291920069507
EFC,2024,97.61,101.71,669,1217,872.79,1,0,1.394378945679946,0.0008216926869350862
EFC,2024,98.21,105.66,1571,1310,502.62,2,1,2.6063427639170746,0.0015267175572519084
EFC,2024,64.99,61.64,1301,1321,742.38,5,2,1.779412160887955,0.003785011355034065
EFC,2024,83.61,93.86,668,978,580.63,2,1,1.68437731429654,0.002044989775051125
EFC,2024,84.1,73.48,1790,952,461.69,1,0,2.061989646732656,0.0010504201680672268
CFC,2022,98.73,84.31,895,795,589.38,5,3,1.3488750890766568,0.006289308176100629
CFC,2022,77.71,72.86,922,1418,372.63,1,0,3.8053833561441643,0.0007052186177715092
CFC,2022,65.58,72.14,591,1039,602.28,4,1,1.7251112439396958,0.0038498556304138597
CFC,2022,78.58,87.63,1199,927,479.11,2,0,1.934837511218718,0.002157497303128371
CFC,2022,71.44,65.67,655,1114,609.05,2,0,1.8290780724078484,0.0017953321364452424
CFC,2022,68.61,57.35,735,975,571.36,0,0,1.7064547745729488,0.0
CFC,2022,79.46,78.2,435,1266,421.55,1,0,3.003202467085755,0.0007898894154818325
CFC,2022,89.49,79.13,777,799,524.29,2,1,1.5239657441492305,0.0025031289111389237
CFC,2022,82.95,88.18,1099,1077,422.61,4,1,2.5484489245403563,0.003714020427112349
CFC,2022,106.45,121.11,620,517,412.84,3,2,1.2523011336110843,0.005802707930367505
CFC,2022,106.28,126.39,1047,824,552.5,3,2,1.4914027149321267,0.0036407766990291263
CFC,2022,69.64,57.83,760,604,547.89,0,0,1.1024110679150925,0.0
CFC,2022,80.22,78.13,492,536,479.81,3,1,1.1171088555886706,0.005597014925373134
CFC,2022,72.96,81.74,702,916,545.49,2,0,1.6792241837613888,0.002183406113537118
CFC,2022,90.26,83.79,1037,845,224.8,0,0,3.758896797153025,0.0
CFC,2022,80.68,95.41,645,393,322.12,3,2,1.220042220290575,0.007633587786259542
CFC,2022,68.01,72.26,941,726,729.4,1,0,0.9953386344941048,0.0013774104683195593
CFC,2022,76.7,76.87,1054,1067,495.83,3,1,2.151947239981445,0.0028116213683223993
CFC,2022,68.74,74.02,704,628,581.8,6,4,1.0794087315228602,0.009554140127388535
CFC,2022,92.77,86.95,1197,818,473.64,3,1,1.7270500802297104,0.003667481662591687
CFC,2022,80.34,73.77,820,1043,379.54,7,3,2.7480634452231647,0.006711409395973154
CFC,2022,82.29,93.31,513,1072,408.89,1,0,2.6217320061630267,0.0009328358208955224
CFC,2022,113.09,91.85,930,1332,660.2,5,3,2.0175704332020596,0.0037537537537537537
CFC,2022,88.41,97.47,784,1083,225.89,4,2,4.794368940634823,0.003693444136657433
CFC,2022,76.52,82.56,640,1068,482.52,3,2,2.2133797562795325,0.0028089887640449437
CFC,2022,84.01,77.94,751,1249,432.36,1,0,2.8887963733925432,0.0008006405124099279
CFC,2022,90.12,106.43,634,902,513.43,2,0,1.7568120289036482,0.0022172949002217295
CFC,2022,76.07,74.88,430,780,596.75,3,1,1.3070800167574361,0.0038461538461538464
CFC,2022,93.96,96.02,824,598,537.55,1,0,1.112454655380895,0.0016722408026755853
CFC,2022,68.75,69.51,712,638,504.44,4,1,1.2647688525890095,0.006269592476489028
CFC,2022,95.24,84.06,449,781,626.83,2,0,1.2459518529744906,0.002560819462227913
CFC,2022,62.02,60.97,839,1404,484.34,4,1,2.8987901061237973,0.002849002849002849
CFC,2022,76.53,79.96,626,1146,567.77,1,0,2.018422952956303,0.0008726003490401396
CFC,2022,101.99,119.02,907,929,449.46,2,0,2.066924754149424,0.002152852529601722
CFC,2022,66.69,63.98,665,942,716.12,5,2,1.315421996313467,0.005307855626326964
CFC,2022,73.23,80.91,875,541,555.56,2,0,0.9737922096623228,0.0036968576709796672
CFC,2022,61.56,49.48,890,1007,501.91,3,1,2.0063357972544877,0.0029791459781529296
CFC,2022,55.81,54.46,777,914,521.48,2,1,1.7527038429086446,0.002188183807439825
CFC,2022,80.49,73.73,613,963,475.22,3,1,2.02642986406296,0.003115264797507788
CFC,2022,97.01,107.24,527,1034,660.15,3,1,1.5663106869650838,0.0029013539651837525
CFC,2022,67.4,65.68,816,1569,568.84,5,2,2.7582448491667253,0.0031867431485022306
CFC,2022,84.63,79.13,746,1051,500.34,1,0,2.1005716113043134,0.0009514747859181732
CFC,2022,86.63,94.75,827,640,567.41,2,0,1.1279321830774924,0.003125
CFC,2022,74.83,81.62,948,732,454.75,3,1,1.6096756459593182,0.004098360655737705
CFC,2022,89.03,87.98,507,1119,471.44,1,0,2.37357882233158,0.0008936550491510277
CFC,2022,60.08,57.06,999,1122,565.42,1,0,1.984365604329525,0.00089126559714795
CFC,2022,87.56,75.78,961,865,389.13,5,3,2.2229075116285046,0.005780346820809248
CFC,2022,66.06,69.81,597,809,587.3,4,1,1.3774902094329986,0.004944375772558714
CFC,2022,83.64,67.85,838,875,643.03,2,0,1.3607452218403497,0.002285714285714286
CFC,2022,93.88,91.31,649,822,489.16,6,4,1.6804317605691388,0.0072992700729927005
CFC,2022,85.44,86.21,862,1061,543.62,5,2,1.951730988558184,0.00471253534401508
CFC,2022,79.63,71.61,859,1025,309.78,3,2,3.308799793401769,0.002926829268292683
CFC,2022,69.56,58.73,619,1276,545.54,2,0,2.338966895186421,0.001567398119122257
CFC,2022,58.79,54.23,976,584,331.62,5,3,1.7610518062843012,0.008561643835616438
CFC,2022,60.98,69.49,706,843,340.46,2,0,2.4760617987428772,0.002372479240806643
CFC,2022,73.2,62.03,833,849,612.98,7,3,1.3850370322033345,0.008244994110718492
CFC,2022,63.06,52.19,882,661,581.52,4,2,1.1366762966020085,0.006051437216338881
CFC,2022,89.7,85.04,607,1081,495.17,3,1,2.1830886362259427,0.0027752081406105457
CFC,2022,72.26,74.15,633,1005,468.68,2,1,2.1443202184859604,0.001990049751243781
CFC,2022,91.43,86.74,763,932,360.79,4,1,2.583220155769284,0.004291845493562232
CFC,2022,56.43,59.05,661,919,598.4,4,1,1.5357620320855616,0.004352557127312296
CFC,2022,62.7,52.8,868,825,474.49,2,0,1.738708929587557,0.0024242424242424242
CFC,2022,100.3,98.85,576,904,530.5,1,0,1.704052780395853,0.0011061946902654867
CFC,2022,88.23,84.46,1348,792,548.31,1,0,1.4444383651583959,0.0012626262626262627
CFC,2022,69.73,82.58,961,1039,640.93,3,2,1.62108186541432,0.0028873917228103944
CFC,2022,60.92,71.26,420,940,520.59,1,0,1.8056435966883726,0.0010638297872340426
CFC,2022,100.59,109.93,981,681,648.87,5,2,1.0495168523741274,0.007342143906020558
CFC,2022,95.83,109.68,1072,674,347.72,2,1,1.9383411940641895,0.002967359050445104
CFC,2022,72.28,60.88,789,685,521.3,3,1,1.3140226357183964,0.004379562043795621
CFC,2022,88.16,93.98,858,839,365.18,1,0,2.2974971247056244,0.0011918951132300357
CFC,2022,54.63,55.71,732,856,668.26,3,1,1.2809385568491305,0.0035046728971962616
CFC,2022,66.47,71.04,750,710,535.4,4,1,1.326111318640269,0.005633802816901409
CFC,2022,77.94,71.44,830,1301,735.83,5,2,1.7680714295421496,0.003843197540353574
CFC,2022,92.84,82.83,477,869,553.89,3,1,1.568903572911589,0.0034522439585730723
CFC,2022,86.79,70.38,622,944,714.62,6,1,1.3209817805267134,0.006355932203389831
CFC,2022,70.13,62.26,800,1077,541.33,9,3,1.989544270592799,0.008356545961002786
CFC,2022,82.64,75.01,787,732,442.67,2,1,1.6536020060089909,0.00273224043715847
CFC,2022,72.35,86.04,884,843,383.96,3,2,2.1955412022085636,0.0035587188612099642
CFC,2022,77.25,88.95,755,1214,509.17,9,2,2.384272443388259,0.007413509060955519
CFC,2022,55.0,51.84,685,1027,600.28,1,0,1.710868261477977,0.0009737098344693282
CFC,2022,77.64,92.7,1010,1029,699.27,1,0,1.4715346003689562,0.0009718172983479105
CFC,2022,76.51,61.38,683,795,406.94,5,2,1.9536049540472797,0.006289308176100629
CFC,2022,71.24,69.49,659,863,524.92,2,1,1.6440600472452946,0.002317497103128621
CFC,2022,87.21,74.7,1052,985,705.5,3,1,1.3961729270021261,0.003045685279187817
CFC,2022,68.52,62.75,466,638,676.6,7,2,0.9429500443393437,0.0109717868338558
CFC,2022,65.78,62.67,1036,935,631.02,2,1,1.4817279959430762,0.0021390374331550803
CFC,2022,62.39,58.71,390,864,485.34,4,2,1.7801953269872668,0.004629629629629629
CFC,2022,116.12,104.43,1320,934,230.77,4,1,4.047319842267192,0.004282655246252677
CFC,2022,97.24,85.93,654,1108,601.0,4,2,1.843594009983361,0.0036101083032490976
CFC,2022,98.07,116.38,651,845,619.86,4,1,1.3632110476559223,0.004733727810650888
CFC,2022,65.98,67.82,781,1212,571.15,2,0,2.12203449181476,0.0016501650165016502
CFC,2022,82.1,75.82,1022,1054,559.3,6,4,1.8844984802431612,0.0056925996204933585
CFC,2022,70.01,66.23,1182,714,558.82,4,1,1.2776922801617694,0.0056022408963585435
CFC,2022,57.75,62.27,957,1178,491.58,9,5,2.3963546116603607,0.007640067911714771
CFC,2022,87.1,77.35,605,1044,424.13,1,0,2.4615094428595006,0.0009578544061302681
CFC,2022,80.84,73.04,796,985,509.76,2,1,1.9322818581293157,0.0020304568527918783
CFC,2022,91.41,93.56,730,1279,615.83,1,0,2.0768718639884383,0.0007818608287724785
CFC,2022,59.99,69.03,632,863,383.44,3,2,2.2506780721886086,0.0034762456546929316
CFC,2022,69.33,59.95,831,858,471.68,7,2,1.8190298507462686,0.008158508158508158
CFC,2022,63.86,72.33,631,1029,477.45,3,1,2.1551994973295634,0.0029154518950437317
CFC,2022,89.05,104.26,816,580,608.74,6,4,0.9527877254657161,0.010344827586206896
CFC,2022,65.01,74.0,645,1120,512.94,4,2,2.183491246539556,0.0035714285714285713
CFC,2022,80.04,88.56,519,931,452.49,4,2,2.0575040332383034,0.004296455424274973
CFC,2022,91.04,76.83,710,317,380.51,3,1,0.8330924285826917,0.00946372239747634
CFC,2022,62.26,60.12,555,773,527.54,1,0,1.4652917314326876,0.00129366106080207
CFC,2022,102.74,112.32,998,899,439.57,5,2,2.045180517323748,0.0055617352614015575
CFC,2022,79.98,91.57,677,1170,523.3,5,3,2.2358111981654885,0.004273504273504274
CFC,2022,73.18,66.97,763,1294,471.82,1,0,2.742571319571023,0.0007727975270479134
CFC,2022,81.78,70.73,897,616,572.65,2,0,1.0757006897756047,0.003246753246753247
CFC,2022,80.03,92.92,806,730,585.18,2,1,1.247479408045388,0.0027397260273972603
CFC,2022,100.83,87.35,1080,956,343.08,3,1,2.7865220939722515,0.0031380753138075313
CFC,2022,79.28,93.42,837,738,461.93,3,1,1.5976446647760483,0.0040650406504065045
CFC,2022,92.5,76.94,445,750,518.44,5,3,1.4466476352133322,0.006666666666666667
CFC,2022,104.29,109.16,925,624,445.05,2,1,1.4020896528479945,0.003205128205128205
CFC,2022,100.22,91.15,822,880,664.18,5,1,1.324942033786022,0.005681818181818182
CFC,2022,87.45,104.31,1056,883,536.9,2,0,1.6446265598807972,0.0022650056625141564
CFC,2022,66.22,58.03,858,1061,467.86,1,0,2.2677724105501644,0.000942507068803016
CFC,2022,104.48,100.65,577,1078,577.57,1,0,1.8664404314628529,0.0009276437847866419
CFC,2022,88.47,86.06,662,804,431.21,3,1,1.8645207671436193,0.0037313432835820895
CFC,2022,84.56,75.44,875,1091,577.38,4,2,1.8895701271259828,0.0036663611365719525
CFC,2022,59.0,69.32,743,668,331.45,1,0,2.0153869361894707,0.0014970059880239522
CFC,2022,91.6,103.18,729,936,691.32,4,1,1.353931609095643,0.004273504273504274
CFC,2022,78.59,92.74,597,869,668.27,0,0,1.3003726038876502,0.0
CFC,2022,94.51,112.29,659,876,535.79,5,1,1.6349689243920194,0.005707762557077625
CFC,2022,112.48,119.2,944,712,383.71,2,1,1.8555680070886869,0.0028089887640449437
CFC,2022,74.41,76.59,866,737,499.17,0,0,1.4764509085081234,0.0
CFC,2022,86.21,99.84,948,1065,482.68,2,1,2.2064307615811716,0.0018779342723004694
CFC,2022,95.67,113.89,523,844,630.66,3,1,1.3382805315066757,0.0035545023696682463
CFC,2022,95.75,81.18,634,883,662.41,2,1,1.3330112770036684,0.0022650056625141564
CFC,2022,113.48,112.16,965,1025,526.05,4,1,1.9484839844121282,0.003902439024390244
CFC,2022,92.55,81.25,1062,961,460.26,1,0,2.0879502889671055,0.001040582726326743
CFC,2022,72.24,84.81,556,1046,521.04,5,3,2.0075234147090435,0.004780114722753346
CFC,2022,88.27,72.04,788,1265,713.9,1,0,1.7719568567026194,0.0007905138339920949
CFC,2022,82.46,67.43,771,1197,729.03,1,0,1.6419077404222049,0.000835421888053467
CFC,2022,75.42,71.67,951,606,605.08,2,0,1.001520460104449,0.0033003300330033004
CFC,2022,84.08,69.61,926,924,592.3,3,1,1.5600202600033768,0.003246753246753247
CFC,2022,84.22,71.73,786,987,478.09,0,0,2.064464849714489,0.0
CFC,2022,110.32,98.56,868,713,497.75,1,0,1.4324460070316425,0.001402524544179523
CFC,2022,54.95,44.65,801,1052,524.6,0,0,2.0053373999237514,0.0
CFC,2022,79.59,93.48,679,698,452.09,1,0,1.5439403658563562,0.0014326647564469914
CFC,2022,62.09,66.63,923,1151,463.37,7,2,2.4839760882232342,0.006081668114682885
CFC,2022,83.09,81.99,649,925,457.61,5,2,2.021371910578877,0.005405405405405406
CFC,2022,88.08,80.05,720,609,484.38,8,3,1.257277344233866,0.013136288998357963
CFC,2022,82.37,71.24,1058,739,513.32,3,2,1.4396477830593002,0.0040595399188092015
CFC,2022,97.03,107.3,916,1099,474.84,5,3,2.3144638193917952,0.004549590536851683
CFC,2022,75.95,73.72,931,822,478.55,1,0,1.71768885173963,0.0012165450121654502
CFC,2022,110.51,121.69,1003,723,583.56,4,1,1.2389471519638084,0.005532503457814661
CFC,2022,95.26,104.72,770,590,415.86,2,1,1.4187466935988073,0.003389830508474576
CFC,2022,66.75,71.22,1056,1059,507.76,5,2,2.0856310067748542,0.004721435316336166
CFC,2022,62.2,71.79,496,846,642.55,2,1,1.3166290561045835,0.002364066193853428
CFC,2022,67.82,73.76,733,1255,617.51,0,0,2.0323557513238653,0.0
CFC,2022,101.13,108.49,1184,587,582.33,0,0,1.0080195078391976,0.0
CFC,2022,73.4,65.76,1394,1148,687.5,1,0,1.6698181818181819,0.0008710801393728223
CFC,2022,89.7,72.66,842,1295,519.76,2,1,2.4915345544097276,0.0015444015444015444
CFC,2022,111.47,127.01,952,1458,498.31,0,0,2.9258895065320782,0.0
CFC,2022,73.72,80.98,1047,1264,381.45,2,1,3.3136715165814654,0.0015822784810126582
CFC,2022,90.21,104.81,1181,1012,550.67,4,2,1.8377612726315218,0.003952569169960474
CFC,2022,73.88,86.26,1187,647,527.46,3,0,1.2266332992075228,0.00463678516228748
CFC,2022,88.89,86.74,835,1198,611.94,3,1,1.9577082720528154,0.0025041736227045075
CFC,2022,84.41,83.46,1169,1097,712.91,1,0,1.538763658806862,0.0009115770282588879
CFC,2022,58.59,51.66,1071,1136,636.37,4,2,1.785125005892798,0.0035211267605633804
CFC,2022,98.33,104.28,818,1445,636.92,6,4,2.268730766815299,0.004152249134948097
CFC,2022,88.91,100.03,975,921,700.82,5,2,1.31417482377786,0.0054288816503800215
CFC,2022,118.38,115.67,1213,858,618.5,2,1,1.3872271624898949,0.002331002331002331
CFC,2022,69.56,68.24,968,979,462.47,7,2,2.116894068804463,0.007150153217568948
CFC,2022,75.95,68.02,653,1146,634.64,2,1,1.80574814067818,0.0017452006980802793
CFC,2022,79.57,87.65,1138,1646,605.34,1,0,2.7191330491954933,0.0006075334143377885
CFC,2022,107.73,105.47,1225,1239,580.86,3,2,2.1330441070137383,0.002421307506053269
CFC,2022,83.37,75.82,671,1071,556.18,2,0,1.9256355856017837,0.0018674136321195146
CFC,2022,67.12,64.33,1032,1076,682.12,5,3,1.5774350554154695,0.004646840148698885
CFC,2022,62.65,59.03,872,1365,533.12,3,1,2.5603991596638656,0.002197802197802198
CFC,2022,68.92,80.28,836,777,575.32,4,2,1.3505527358687337,0.005148005148005148
CFC,2022,92.27,88.89,823,1119,250.98,3,2,4.458522591441549,0.002680965147453083
CFC,2022,84.77,95.41,820,1384,621.69,3,1,2.2261899017195064,0.002167630057803468
CFC,2022,60.6,54.23,753,717,546.43,1,0,1.3121534322786086,0.001394700139470014
CFC,2022,80.95,86.46,762,992,652.53,0,0,1.5202366174735262,0.0
CFC,2022,69.47,57.11,1158,1314,562.67,5,2,2.335294222190627,0.00380517503805175
CFC,2022,73.09,63.22,872,1097,520.38,3,2,2.108074868365425,0.0027347310847766638
CFC,2022,61.48,70.97,1239,984,493.92,3,1,1.9922254616132167,0.003048780487804878
CFC,2022,83.42,84.43,849,703,684.15,4,3,1.0275524373309948,0.005689900426742532
CFC,2022,50.62,46.34,816,1083,490.45,2,0,2.208176164746661,0.0018467220683287165
CFC,2022,87.38,74.01,1080,1144,542.13,1,0,2.110194971685758,0.0008741258741258741
CFC,2022,76.52,89.33,887,1293,644.66,4,2,2.005708435454348,0.0030935808197989174
CFC,2022,101.17,97.5,1190,1228,694.59,4,2,1.7679494377978375,0.003257328990228013
CFC,2022,82.57,71.6,1042,1345,681.61,3,2,1.973269171520371,0.0022304832713754648
CFC,2022,76.41,75.73,447,550,727.67,1,0,0.7558371239710309,0.0018181818181818182
CFC,2022,70.15,77.34,798,657,489.32,2,1,1.342679637047331,0.0030441400304414
CFC,2022,80.71,71.28,1282,750,645.91,2,1,1.1611524825440078,0.0026666666666666666
CFC,2022,92.39,101.19,771,1103,278.51,7,2,3.960360489749022,0.006346328195829556
CFC,2022,54.22,55.47,1242,1038,541.64,5,3,1.916402038254191,0.004816955684007707
CFC,2022,72.42,59.26,797,824,665.22,2,1,1.238687952857701,0.0024271844660194173
CFC,2022,87.82,99.38,1083,666,462.37,2,0,1.4404048705582109,0.003003003003003003
CFC,2022,70.6,65.13,981,1631,368.64,6,3,4.424370659722222,0.003678724708767627
CFC,2022,75.94,90.66,517,1332,617.21,6,3,2.1580985402051165,0.0045045045045045045
CFC,2022,63.22,59.14,790,1521,570.98,7,3,2.663841115275491,0.0046022353714661405
CFC,2022,66.51,67.29,922,1167,597.51,3,1,1.9531053873575337,0.002570694087403599
CFC,2022,57.09,55.13,1051,1378,705.5,2,1,1.9532246633593195,0.001451378809869376
CFC,2022,109.45,124.79,879,662,421.4,6,4,1.5709539629805411,0.00906344410876133
CFC,2022,89.22,90.04,1186,1208,601.63,3,0,2.007878596479564,0.0024834437086092716
CFC,2022,91.02,78.95,1460,1064,554.23,2,1,1.9197805965032566,0.0018796992481203006
CFC,2022,91.29,79.31,778,724,595.03,3,1,1.2167453741828145,0.004143646408839779
CFC,2022,55.51,54.41,414,1530,513.35,4,2,2.9804227135482613,0.00261437908496732
CFC,2022,96.87,83.68,741,1076,550.99,4,2,1.952848509047351,0.0037174721189591076
CFC,2022,85.17,70.83,1167,1275,495.54,1,0,2.5729507204262014,0.000784313725490196
CFC,2022,75.44,60.86,955,951,399.12,2,0,2.382742032471437,0.002103049421661409
CFC,2022,82.63,85.3,991,985,523.69,1,0,1.8808837289235996,0.0010152284263959391
CFC,2022,67.63,80.17,825,1292,566.2,5,2,2.2818791946308723,0.003869969040247678
CFC,2022,106.29,94.8,973,1270,564.14,1,0,2.2512142376005957,0.0007874015748031496
CFC,2022,90.89,91.69,811,711,607.05,5,3,1.1712379540400297,0.007032348804500703
CFC,2022,83.43,70.8,946,1540,577.12,2,1,2.668422511782645,0.0012987012987012987
CFC,2022,73.59,68.5,947,1341,364.79,3,2,3.6760876120507686,0.0022371364653243847
CFC,2022,81.03,93.06,895,1196,587.58,3,1,2.035467510807039,0.002508361204013378
CFC,2022,88.72,84.55,403,881,613.36,1,0,1.4363505934524585,0.0011350737797956867
CFC,2022,77.61,62.78,607,613,294.93,3,2,2.078459295426033,0.004893964110929853
CFC,2022,88.72,71.68,752,1241,570.17,3,1,2.1765438378027606,0.0024174053182917004
CFC,2022,66.97,63.43,643,1158,518.28,1,0,2.234313498495022,0.0008635578583765112
CFC,2022,65.74,68.5,1054,1174,447.26,4,1,2.6248714394312036,0.0034071550255536627
CFC,2022,107.82,97.42,934,774,519.97,3,1,1.4885474161970882,0.003875968992248062
CFC,2022,95.91,98.61,927,655,634.59,5,1,1.0321624986211568,0.007633587786259542
CFC,2022,98.53,113.89,988,994,454.48,1,0,2.1871149445520155,0.001006036217303823
CFC,2022,63.23,63.08,645,658,412.94,0,0,1.593451833196106,0.0
CFC,2022,82.68,74.16,1016,1023,418.13,0,0,2.4466075144093944,0.0
CFC,2022,65.05,70.86,473,1199,448.78,2,1,2.6716876866170507,0.0016680567139282735
CFC,2022,63.6,66.22,764,866,526.13,3,1,1.6459810313040504,0.003464203233256351
CFC,2022,52.13,56.87,862,853,566.46,2,1,1.5058433075592275,0.0023446658851113715
CFC,2022,91.74,84.81,941,855,599.29,4,2,1.4266882477598493,0.004678362573099415
CFC,2022,62.89,65.81,689,559,491.21,3,2,1.1380061480833046,0.005366726296958855
CFC,2022,69.35,77.95,837,1001,450.0,2,0,2.2244444444444444,0.001998001998001998
CFC,2022,93.44,79.61,1059,867,652.47,6,2,1.3287967262862659,0.006920415224913495
CFC,2022,102.75,88.48,876,573,486.19,1,0,1.178551595055431,0.0017452006980802793
CFC,2022,92.98,81.01,848,1127,591.57,4,1,1.9050999881670807,0.00354924578527063
CFC,2022,85.87,99.2,447,1060,391.77,6,3,2.705669142609184,0.005660377358490566
CFC,2022,87.31,71.68,786,1104,543.5,2,0,2.031278748850046,0.0018115942028985507
CFC,2022,90.63,81.32,982,758,457.78,1,0,1.6558172047708508,0.0013192612137203166
CFC,2022,76.59,91.19,923,767,497.32,2,1,1.5422665487010376,0.002607561929595828
CFC,2022,95.17,109.08,557,822,524.17,5,2,1.568193525001431,0.006082725060827251
CFC,2022,79.99,85.41,838,1021,505.27,2,0,2.0207018029964177,0.0019588638589618022
CFC,2022,105.9,106.26,792,803,512.92,3,1,1.5655462840209,0.0037359900373599006
CFC,2022,64.48,55.21,696,1013,366.0,2,0,2.76775956284153,0.0019743336623889436
CFC,2022,56.24,45.22,654,1183,701.28,1,0,1.6869153547798312,0.0008453085376162299
CFC,2022,94.57,91.66,909,870,394.85,3,1,2.2033683677345826,0.0034482758620689655
CFC,2022,62.13,62.82,834,864,712.9,3,1,1.211951185299481,0.003472222222222222
CFC,2022,70.26,62.76,902,972,400.96,4,3,2.4241819632881088,0.00411522633744856
CFC,2022,98.86,89.87,814,794,524.1,1,0,1.514978057622591,0.0012594458438287153
